n_clusters,labels_as_tree_leaves,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,criterion,splitter,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,class_weight,ccp_alpha,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0546493530273437,0.2651,1274.5646,1.2398,0.6428,0.3429,0.4197,0.4829,0.4838,0.6568,0.3829,0.4838,0.68,1000.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0339798927307128,0.2651,1274.5646,1.2398,0.6428,0.3429,0.4197,0.4829,0.4838,0.6568,0.3829,0.4838,0.68,100.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0844120979309082,0.2651,1274.5646,1.2398,0.6428,0.3429,0.4197,0.4829,0.4838,0.6568,0.3829,0.4838,0.68,inf,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0495498180389404,0.2733,1303.9458,1.1744,0.6478,0.354,0.4501,0.5088,0.5096,0.7043,0.3993,0.5096,0.6847,,,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0510041713714599,0.2733,1303.9458,1.1744,0.6478,0.354,0.4501,0.5088,0.5096,0.7043,0.3993,0.5096,0.6847,1000.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0401351451873779,0.2733,1303.9458,1.1744,0.6478,0.354,0.4501,0.5088,0.5096,0.7043,0.3993,0.5096,0.6847,100.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0392851829528808,0.2733,1303.9458,1.1744,0.6478,0.354,0.4501,0.5088,0.5096,0.7043,0.3993,0.5096,0.6847,inf,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,0.0524513721466064,0.2651,1274.5646,1.2398,0.6428,0.3429,0.4197,0.4829,0.4838,0.6568,0.3829,0.4838,0.68,,,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,0.0272431373596191,0.2651,1274.5646,1.2398,0.6428,0.3429,0.4197,0.4829,0.4838,0.6568,0.3829,0.4838,0.68,1000.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,0.0552315711975097,0.2651,1274.5646,1.2398,0.6428,0.3429,0.4197,0.4829,0.4838,0.6568,0.3829,0.4838,0.68,100.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,0.0551860332489013,0.2651,1274.5646,1.2398,0.6428,0.3429,0.4197,0.4829,0.4838,0.6568,0.3829,0.4838,0.68,inf,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.0480337142944335,0.2733,1303.9458,1.1744,0.6478,0.354,0.4501,0.5088,0.5096,0.7043,0.3993,0.5096,0.6847,,,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.036046028137207,0.2733,1303.9458,1.1744,0.6478,0.354,0.4501,0.5088,0.5096,0.7043,0.3993,0.5096,0.6847,1000.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.0366830825805664,0.2733,1303.9458,1.1744,0.6478,0.354,0.4501,0.5088,0.5096,0.7043,0.3993,0.5096,0.6847,100.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.0364036560058593,0.2733,1303.9458,1.1744,0.6478,0.354,0.4501,0.5088,0.5096,0.7043,0.3993,0.5096,0.6847,inf,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0520081520080566,0.2651,1274.5646,1.2398,0.6428,0.3429,0.4197,0.4829,0.4838,0.6568,0.3829,0.4838,0.68,,,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.046854019165039,0.2651,1274.5646,1.2398,0.6428,0.3429,0.4197,0.4829,0.4838,0.6568,0.3829,0.4838,0.68,1000.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0278248786926269,0.2651,1274.5646,1.2398,0.6428,0.3429,0.4197,0.4829,0.4838,0.6568,0.3829,0.4838,0.68,100.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0484049320220947,0.2651,1274.5646,1.2398,0.6428,0.3429,0.4197,0.4829,0.4838,0.6568,0.3829,0.4838,0.68,inf,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0610074996948242,0.2733,1303.9458,1.1744,0.6478,0.354,0.4501,0.5088,0.5096,0.7043,0.3993,0.5096,0.6847,,,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0351700782775878,0.2733,1303.9458,1.1744,0.6478,0.354,0.4501,0.5088,0.5096,0.7043,0.3993,0.5096,0.6847,1000.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0339064598083496,0.2733,1303.9458,1.1744,0.6478,0.354,0.4501,0.5088,0.5096,0.7043,0.3993,0.5096,0.6847,100.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.044997215270996,0.2733,1303.9458,1.1744,0.6478,0.354,0.4501,0.5088,0.5096,0.7043,0.3993,0.5096,0.6847,inf,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,0.0749151706695556,0.2651,1274.5646,1.2398,0.6428,0.3429,0.4197,0.4829,0.4838,0.6568,0.3829,0.4838,0.68,,,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,0.0315964221954345,0.2651,1274.5646,1.2398,0.6428,0.3429,0.4197,0.4829,0.4838,0.6568,0.3829,0.4838,0.68,1000.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,0.0386700630187988,0.2651,1274.5646,1.2398,0.6428,0.3429,0.4197,0.4829,0.4838,0.6568,0.3829,0.4838,0.68,100.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,0.0371820926666259,0.2651,1274.5646,1.2398,0.6428,0.3429,0.4197,0.4829,0.4838,0.6568,0.3829,0.4838,0.68,inf,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.0428082942962646,0.2733,1303.9458,1.1744,0.6478,0.354,0.4501,0.5088,0.5096,0.7043,0.3993,0.5096,0.6847,1000.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.0292696952819824,0.2733,1303.9458,1.1744,0.6478,0.354,0.4501,0.5088,0.5096,0.7043,0.3993,0.5096,0.6847,100.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.0373957157135009,0.2733,1303.9458,1.1744,0.6478,0.354,0.4501,0.5088,0.5096,0.7043,0.3993,0.5096,0.6847,inf,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0358626842498779,0.2651,1274.5646,1.2398,0.6428,0.3429,0.4197,0.4829,0.4838,0.6568,0.3829,0.4838,0.68,1000.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0359838008880615,0.2651,1274.5646,1.2398,0.6428,0.3429,0.4197,0.4829,0.4838,0.6568,0.3829,0.4838,0.68,100.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0362398624420166,0.2651,1274.5646,1.2398,0.6428,0.3429,0.4197,0.4829,0.4838,0.6568,0.3829,0.4838,0.68,inf,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0357985496520996,0.2733,1303.9458,1.1744,0.6478,0.354,0.4501,0.5088,0.5096,0.7043,0.3993,0.5096,0.6847,1000.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0355391502380371,0.2733,1303.9458,1.1744,0.6478,0.354,0.4501,0.5088,0.5096,0.7043,0.3993,0.5096,0.6847,100.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0369842052459716,0.2733,1303.9458,1.1744,0.6478,0.354,0.4501,0.5088,0.5096,0.7043,0.3993,0.5096,0.6847,inf,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,0.0399775505065918,0.2651,1274.5646,1.2398,0.6428,0.3429,0.4197,0.4829,0.4838,0.6568,0.3829,0.4838,0.68,1000.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,0.0361580848693847,0.2651,1274.5646,1.2398,0.6428,0.3429,0.4197,0.4829,0.4838,0.6568,0.3829,0.4838,0.68,100.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,0.0488970279693603,0.2651,1274.5646,1.2398,0.6428,0.3429,0.4197,0.4829,0.4838,0.6568,0.3829,0.4838,0.68,inf,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.0334606170654296,0.2733,1303.9458,1.1744,0.6478,0.354,0.4501,0.5088,0.5096,0.7043,0.3993,0.5096,0.6847,1000.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.0523748397827148,0.2733,1303.9458,1.1744,0.6478,0.354,0.4501,0.5088,0.5096,0.7043,0.3993,0.5096,0.6847,100.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.0391290187835693,0.2733,1303.9458,1.1744,0.6478,0.354,0.4501,0.5088,0.5096,0.7043,0.3993,0.5096,0.6847,inf,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0546493530273437,0.2651,1274.5646,1.2398,0.6428,0.3429,0.4197,0.4829,0.4838,0.6568,0.3829,0.4838,0.68,1000.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0339798927307128,0.2651,1274.5646,1.2398,0.6428,0.3429,0.4197,0.4829,0.4838,0.6568,0.3829,0.4838,0.68,100.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0844120979309082,0.2651,1274.5646,1.2398,0.6428,0.3429,0.4197,0.4829,0.4838,0.6568,0.3829,0.4838,0.68,inf,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0510041713714599,0.2733,1303.9458,1.1744,0.6478,0.354,0.4501,0.5088,0.5096,0.7043,0.3993,0.5096,0.6847,1000.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0401351451873779,0.2733,1303.9458,1.1744,0.6478,0.354,0.4501,0.5088,0.5096,0.7043,0.3993,0.5096,0.6847,100.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0392851829528808,0.2733,1303.9458,1.1744,0.6478,0.354,0.4501,0.5088,0.5096,0.7043,0.3993,0.5096,0.6847,inf,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,0.0272431373596191,0.2651,1274.5646,1.2398,0.6428,0.3429,0.4197,0.4829,0.4838,0.6568,0.3829,0.4838,0.68,1000.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,0.0552315711975097,0.2651,1274.5646,1.2398,0.6428,0.3429,0.4197,0.4829,0.4838,0.6568,0.3829,0.4838,0.68,100.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,0.0551860332489013,0.2651,1274.5646,1.2398,0.6428,0.3429,0.4197,0.4829,0.4838,0.6568,0.3829,0.4838,0.68,inf,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.036046028137207,0.2733,1303.9458,1.1744,0.6478,0.354,0.4501,0.5088,0.5096,0.7043,0.3993,0.5096,0.6847,1000.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.0366830825805664,0.2733,1303.9458,1.1744,0.6478,0.354,0.4501,0.5088,0.5096,0.7043,0.3993,0.5096,0.6847,100.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,0.0364036560058593,0.2733,1303.9458,1.1744,0.6478,0.354,0.4501,0.5088,0.5096,0.7043,0.3993,0.5096,0.6847,inf,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.046854019165039,0.2651,1274.5646,1.2398,0.6428,0.3429,0.4197,0.4829,0.4838,0.6568,0.3829,0.4838,0.68,1000.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0278248786926269,0.2651,1274.5646,1.2398,0.6428,0.3429,0.4197,0.4829,0.4838,0.6568,0.3829,0.4838,0.68,100.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,0.0484049320220947,0.2651,1274.5646,1.2398,0.6428,0.3429,0.4197,0.4829,0.4838,0.6568,0.3829,0.4838,0.68,inf,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0351700782775878,0.2733,1303.9458,1.1744,0.6478,0.354,0.4501,0.5088,0.5096,0.7043,0.3993,0.5096,0.6847,1000.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.0339064598083496,0.2733,1303.9458,1.1744,0.6478,0.354,0.4501,0.5088,0.5096,0.7043,0.3993,0.5096,0.6847,100.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,0.044997215270996,0.2733,1303.9458,1.1744,0.6478,0.354,0.4501,0.5088,0.5096,0.7043,0.3993,0.5096,0.6847,inf,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,0.0315964221954345,0.2651,1274.5646,1.2398,0.6428,0.3429,0.4197,0.4829,0.4838,0.6568,0.3829,0.4838,0.68,1000.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,0.0386700630187988,0.2651,1274.5646,1.2398,0.6428,0.3429,0.4197,0.4829,0.4838,0.6568,0.3829,0.4838,0.68,100.0,20.0,kmeans+dt,cure-t0-2000n-2D_y.zip-4_True_k
