n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,bisecting_strategy,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
12,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.1406288146972656,0.3937,1250.2386,0.9194,0.8623,0.4908,1.5501,0.7523,0.7577,0.9146,0.6467,0.7577,0.6061,100.0,20.0,skl_bis_kmeans,aggregation_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.1451241970062255,0.3937,1250.2386,0.9194,0.8623,0.4908,1.5501,0.7523,0.7577,0.9146,0.6467,0.7577,0.6061,inf,20.0,skl_bis_kmeans,aggregation_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.1456992626190185,0.3796,1164.0183,0.8702,0.8494,0.4357,1.4995,0.7185,0.7245,0.8848,0.6134,0.7245,0.5579,,,skl_bis_kmeans,aggregation_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.1370718479156494,0.3796,1164.0183,0.8702,0.8494,0.4357,1.4995,0.7185,0.7245,0.8848,0.6134,0.7245,0.5579,1000.0,20.0,skl_bis_kmeans,aggregation_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.1443712711334228,0.3796,1164.0183,0.8702,0.8494,0.4357,1.4995,0.7185,0.7245,0.8848,0.6134,0.7245,0.5579,100.0,20.0,skl_bis_kmeans,aggregation_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.1402342319488525,0.3796,1164.0183,0.8702,0.8494,0.4357,1.4995,0.7185,0.7245,0.8848,0.6134,0.7245,0.5579,inf,20.0,skl_bis_kmeans,aggregation_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.1436853408813476,0.3937,1250.2386,0.9194,0.8623,0.4908,1.5501,0.7523,0.7577,0.9146,0.6467,0.7577,0.6061,,,skl_bis_kmeans,aggregation_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.1392619609832763,0.3937,1250.2386,0.9194,0.8623,0.4908,1.5501,0.7523,0.7577,0.9146,0.6467,0.7577,0.6061,1000.0,20.0,skl_bis_kmeans,aggregation_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.1394577026367187,0.3937,1250.2386,0.9194,0.8623,0.4908,1.5501,0.7523,0.7577,0.9146,0.6467,0.7577,0.6061,100.0,20.0,skl_bis_kmeans,aggregation_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.1740472316741943,0.3937,1250.2386,0.9194,0.8623,0.4908,1.5501,0.7523,0.7577,0.9146,0.6467,0.7577,0.6061,inf,20.0,skl_bis_kmeans,aggregation_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.1501693725585937,0.3796,1164.0183,0.8702,0.8494,0.4357,1.4995,0.7185,0.7245,0.8848,0.6134,0.7245,0.5579,,,skl_bis_kmeans,aggregation_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.138242483139038,0.3796,1164.0183,0.8702,0.8494,0.4357,1.4995,0.7185,0.7245,0.8848,0.6134,0.7245,0.5579,1000.0,20.0,skl_bis_kmeans,aggregation_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.1372714042663574,0.3796,1164.0183,0.8702,0.8494,0.4357,1.4995,0.7185,0.7245,0.8848,0.6134,0.7245,0.5579,100.0,20.0,skl_bis_kmeans,aggregation_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.1409807205200195,0.3796,1164.0183,0.8702,0.8494,0.4357,1.4995,0.7185,0.7245,0.8848,0.6134,0.7245,0.5579,inf,20.0,skl_bis_kmeans,aggregation_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,0.1757631301879882,0.3937,1250.2386,0.9194,0.8623,0.4908,1.5501,0.7523,0.7577,0.9146,0.6467,0.7577,0.6061,1000.0,20.0,skl_bis_kmeans,aggregation_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,0.1436634063720703,0.3937,1250.2386,0.9194,0.8623,0.4908,1.5501,0.7523,0.7577,0.9146,0.6467,0.7577,0.6061,100.0,20.0,skl_bis_kmeans,aggregation_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,0.1417889595031738,0.3937,1250.2386,0.9194,0.8623,0.4908,1.5501,0.7523,0.7577,0.9146,0.6467,0.7577,0.6061,inf,20.0,skl_bis_kmeans,aggregation_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,0.136162519454956,0.3796,1164.0183,0.8702,0.8494,0.4357,1.4995,0.7185,0.7245,0.8848,0.6134,0.7245,0.5579,1000.0,20.0,skl_bis_kmeans,aggregation_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,0.1390180587768554,0.3796,1164.0183,0.8702,0.8494,0.4357,1.4995,0.7185,0.7245,0.8848,0.6134,0.7245,0.5579,100.0,20.0,skl_bis_kmeans,aggregation_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,0.1384804248809814,0.3796,1164.0183,0.8702,0.8494,0.4357,1.4995,0.7185,0.7245,0.8848,0.6134,0.7245,0.5579,inf,20.0,skl_bis_kmeans,aggregation_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.1440155506134033,0.3937,1250.2386,0.9194,0.8623,0.4908,1.5501,0.7523,0.7577,0.9146,0.6467,0.7577,0.6061,1000.0,20.0,skl_bis_kmeans,aggregation_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.1406288146972656,0.3937,1250.2386,0.9194,0.8623,0.4908,1.5501,0.7523,0.7577,0.9146,0.6467,0.7577,0.6061,100.0,20.0,skl_bis_kmeans,aggregation_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.1451241970062255,0.3937,1250.2386,0.9194,0.8623,0.4908,1.5501,0.7523,0.7577,0.9146,0.6467,0.7577,0.6061,inf,20.0,skl_bis_kmeans,aggregation_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.1370718479156494,0.3796,1164.0183,0.8702,0.8494,0.4357,1.4995,0.7185,0.7245,0.8848,0.6134,0.7245,0.5579,1000.0,20.0,skl_bis_kmeans,aggregation_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.1443712711334228,0.3796,1164.0183,0.8702,0.8494,0.4357,1.4995,0.7185,0.7245,0.8848,0.6134,0.7245,0.5579,100.0,20.0,skl_bis_kmeans,aggregation_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.1402342319488525,0.3796,1164.0183,0.8702,0.8494,0.4357,1.4995,0.7185,0.7245,0.8848,0.6134,0.7245,0.5579,inf,20.0,skl_bis_kmeans,aggregation_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.1392619609832763,0.3937,1250.2386,0.9194,0.8623,0.4908,1.5501,0.7523,0.7577,0.9146,0.6467,0.7577,0.6061,1000.0,20.0,skl_bis_kmeans,aggregation_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.1394577026367187,0.3937,1250.2386,0.9194,0.8623,0.4908,1.5501,0.7523,0.7577,0.9146,0.6467,0.7577,0.6061,100.0,20.0,skl_bis_kmeans,aggregation_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.1740472316741943,0.3937,1250.2386,0.9194,0.8623,0.4908,1.5501,0.7523,0.7577,0.9146,0.6467,0.7577,0.6061,inf,20.0,skl_bis_kmeans,aggregation_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.138242483139038,0.3796,1164.0183,0.8702,0.8494,0.4357,1.4995,0.7185,0.7245,0.8848,0.6134,0.7245,0.5579,1000.0,20.0,skl_bis_kmeans,aggregation_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.1372714042663574,0.3796,1164.0183,0.8702,0.8494,0.4357,1.4995,0.7185,0.7245,0.8848,0.6134,0.7245,0.5579,100.0,20.0,skl_bis_kmeans,aggregation_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.1409807205200195,0.3796,1164.0183,0.8702,0.8494,0.4357,1.4995,0.7185,0.7245,0.8848,0.6134,0.7245,0.5579,inf,20.0,skl_bis_kmeans,aggregation_y.zip-12_k
