n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,bisecting_strategy,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
8,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,inf,20,7.061964750289917,0.1948,7569.6481,1.1908,0.4358,0.0397,0.0887,0.0739,0.074,0.1607,0.0481,0.074,0.3675,skl_bis_kmeans,adultONEHOT_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,7.361775636672974,0.1948,7569.6477,1.1908,0.4358,0.0397,0.0887,0.0739,0.074,0.1607,0.0481,0.074,0.3676,skl_bis_kmeans,adultONEHOT_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,100.0,20,6.819725036621094,0.1948,7569.6477,1.1908,0.4358,0.0397,0.0887,0.0739,0.074,0.1607,0.0481,0.074,0.3676,skl_bis_kmeans,adultONEHOT_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,6.7333056926727295,0.1948,7569.6477,1.1908,0.4358,0.0397,0.0887,0.0739,0.074,0.1607,0.0481,0.074,0.3676,skl_bis_kmeans,adultONEHOT_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,7.05873703956604,0.1948,7569.6481,1.1908,0.4358,0.0397,0.0887,0.0739,0.074,0.1607,0.0481,0.074,0.3675,skl_bis_kmeans,adultONEHOT_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,100.0,20,6.921387195587158,0.1948,7569.6481,1.1908,0.4358,0.0397,0.0887,0.0739,0.074,0.1607,0.0481,0.074,0.3675,skl_bis_kmeans,adultONEHOT_y.zip-8_k
8,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,inf,20,6.5833516120910645,0.1948,7569.6481,1.1908,0.4358,0.0397,0.0887,0.0739,0.074,0.1607,0.0481,0.074,0.3675,skl_bis_kmeans,adultONEHOT_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,7.08006477355957,0.1948,7569.6477,1.1908,0.4358,0.0397,0.0887,0.0739,0.074,0.1607,0.0481,0.074,0.3676,skl_bis_kmeans,adultONEHOT_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,100.0,20,6.540761470794678,0.1948,7569.6477,1.1908,0.4358,0.0397,0.0887,0.0739,0.074,0.1607,0.0481,0.074,0.3676,skl_bis_kmeans,adultONEHOT_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,6.81649374961853,0.1948,7569.6477,1.1908,0.4358,0.0397,0.0887,0.0739,0.074,0.1607,0.0481,0.074,0.3676,skl_bis_kmeans,adultONEHOT_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,6.119361162185669,0.1948,7569.6481,1.1908,0.4358,0.0397,0.0887,0.0739,0.074,0.1607,0.0481,0.074,0.3675,skl_bis_kmeans,adultONEHOT_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,100.0,20,7.2007670402526855,0.1948,7569.6481,1.1908,0.4358,0.0397,0.0887,0.0739,0.074,0.1607,0.0481,0.074,0.3675,skl_bis_kmeans,adultONEHOT_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,inf,20,6.902569055557251,0.1948,7569.6481,1.1908,0.4358,0.0397,0.0887,0.0739,0.074,0.1607,0.0481,0.074,0.3675,skl_bis_kmeans,adultONEHOT_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,7.257919788360596,0.1948,7569.6477,1.1908,0.4358,0.0397,0.0887,0.0739,0.074,0.1607,0.0481,0.074,0.3676,skl_bis_kmeans,adultONEHOT_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,100.0,20,7.416221857070923,0.1948,7569.6477,1.1908,0.4358,0.0397,0.0887,0.0739,0.074,0.1607,0.0481,0.074,0.3676,skl_bis_kmeans,adultONEHOT_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,6.680337905883789,0.1948,7569.6477,1.1908,0.4358,0.0397,0.0887,0.0739,0.074,0.1607,0.0481,0.074,0.3676,skl_bis_kmeans,adultONEHOT_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,7.1269211769104,0.1948,7569.6481,1.1908,0.4358,0.0397,0.0887,0.0739,0.074,0.1607,0.0481,0.074,0.3675,skl_bis_kmeans,adultONEHOT_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,100.0,20,6.907592296600342,0.1948,7569.6481,1.1908,0.4358,0.0397,0.0887,0.0739,0.074,0.1607,0.0481,0.074,0.3675,skl_bis_kmeans,adultONEHOT_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,inf,20,7.061964750289917,0.1948,7569.6481,1.1908,0.4358,0.0397,0.0887,0.0739,0.074,0.1607,0.0481,0.074,0.3675,skl_bis_kmeans,adultONEHOT_y.zip-8_k
