n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,bisecting_strategy,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
10,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.1005756855010986,0.5168,2479.6304,0.6872,0.9434,0.6238,2.189,0.8384,0.8421,0.745,0.9683,0.8421,0.6893,1000.0,20.0,skl_bis_kmeans,2d-20c-no0_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.0865616798400878,0.5168,2479.6304,0.6872,0.9434,0.6238,2.189,0.8384,0.8421,0.745,0.9683,0.8421,0.6893,100.0,20.0,skl_bis_kmeans,2d-20c-no0_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.1159400939941406,0.5168,2479.6304,0.6872,0.9434,0.6238,2.189,0.8384,0.8421,0.745,0.9683,0.8421,0.6893,inf,20.0,skl_bis_kmeans,2d-20c-no0_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.1154646873474121,0.5053,2592.7115,0.671,0.9383,0.6026,2.1636,0.8329,0.8367,0.7364,0.9687,0.8367,0.6743,,,skl_bis_kmeans,2d-20c-no0_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.113969087600708,0.5053,2592.7115,0.671,0.9383,0.6026,2.1636,0.8329,0.8367,0.7364,0.9687,0.8367,0.6743,1000.0,20.0,skl_bis_kmeans,2d-20c-no0_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.0987951755523681,0.5053,2592.7115,0.671,0.9383,0.6026,2.1636,0.8329,0.8367,0.7364,0.9687,0.8367,0.6743,100.0,20.0,skl_bis_kmeans,2d-20c-no0_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.1172823905944824,0.5053,2592.7115,0.671,0.9383,0.6026,2.1636,0.8329,0.8367,0.7364,0.9687,0.8367,0.6743,inf,20.0,skl_bis_kmeans,2d-20c-no0_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.1129684448242187,0.5168,2479.6304,0.6872,0.9434,0.6238,2.189,0.8384,0.8421,0.745,0.9683,0.8421,0.6893,,,skl_bis_kmeans,2d-20c-no0_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.0961027145385742,0.5168,2479.6304,0.6872,0.9434,0.6238,2.189,0.8384,0.8421,0.745,0.9683,0.8421,0.6893,1000.0,20.0,skl_bis_kmeans,2d-20c-no0_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.0978024005889892,0.5168,2479.6304,0.6872,0.9434,0.6238,2.189,0.8384,0.8421,0.745,0.9683,0.8421,0.6893,100.0,20.0,skl_bis_kmeans,2d-20c-no0_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.1045987606048584,0.5168,2479.6304,0.6872,0.9434,0.6238,2.189,0.8384,0.8421,0.745,0.9683,0.8421,0.6893,inf,20.0,skl_bis_kmeans,2d-20c-no0_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,0.1144061088562011,0.5053,2592.7115,0.671,0.9383,0.6026,2.1636,0.8329,0.8367,0.7364,0.9687,0.8367,0.6743,1000.0,20.0,skl_bis_kmeans,2d-20c-no0_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,0.0997593402862548,0.5053,2592.7115,0.671,0.9383,0.6026,2.1636,0.8329,0.8367,0.7364,0.9687,0.8367,0.6743,100.0,20.0,skl_bis_kmeans,2d-20c-no0_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,0.101595401763916,0.5053,2592.7115,0.671,0.9383,0.6026,2.1636,0.8329,0.8367,0.7364,0.9687,0.8367,0.6743,inf,20.0,skl_bis_kmeans,2d-20c-no0_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,0.0998961925506591,0.5168,2479.6304,0.6872,0.9434,0.6238,2.189,0.8384,0.8421,0.745,0.9683,0.8421,0.6893,1000.0,20.0,skl_bis_kmeans,2d-20c-no0_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,0.0780932903289794,0.5168,2479.6304,0.6872,0.9434,0.6238,2.189,0.8384,0.8421,0.745,0.9683,0.8421,0.6893,100.0,20.0,skl_bis_kmeans,2d-20c-no0_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,0.1114976406097412,0.5168,2479.6304,0.6872,0.9434,0.6238,2.189,0.8384,0.8421,0.745,0.9683,0.8421,0.6893,inf,20.0,skl_bis_kmeans,2d-20c-no0_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.1741235256195068,0.5053,2592.7115,0.671,0.9383,0.6026,2.1636,0.8329,0.8367,0.7364,0.9687,0.8367,0.6743,1000.0,20.0,skl_bis_kmeans,2d-20c-no0_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.0994613170623779,0.5053,2592.7115,0.671,0.9383,0.6026,2.1636,0.8329,0.8367,0.7364,0.9687,0.8367,0.6743,100.0,20.0,skl_bis_kmeans,2d-20c-no0_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.1028110980987548,0.5053,2592.7115,0.671,0.9383,0.6026,2.1636,0.8329,0.8367,0.7364,0.9687,0.8367,0.6743,inf,20.0,skl_bis_kmeans,2d-20c-no0_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.1005756855010986,0.5168,2479.6304,0.6872,0.9434,0.6238,2.189,0.8384,0.8421,0.745,0.9683,0.8421,0.6893,1000.0,20.0,skl_bis_kmeans,2d-20c-no0_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.0865616798400878,0.5168,2479.6304,0.6872,0.9434,0.6238,2.189,0.8384,0.8421,0.745,0.9683,0.8421,0.6893,100.0,20.0,skl_bis_kmeans,2d-20c-no0_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.1159400939941406,0.5168,2479.6304,0.6872,0.9434,0.6238,2.189,0.8384,0.8421,0.745,0.9683,0.8421,0.6893,inf,20.0,skl_bis_kmeans,2d-20c-no0_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.113969087600708,0.5053,2592.7115,0.671,0.9383,0.6026,2.1636,0.8329,0.8367,0.7364,0.9687,0.8367,0.6743,1000.0,20.0,skl_bis_kmeans,2d-20c-no0_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.0987951755523681,0.5053,2592.7115,0.671,0.9383,0.6026,2.1636,0.8329,0.8367,0.7364,0.9687,0.8367,0.6743,100.0,20.0,skl_bis_kmeans,2d-20c-no0_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.1172823905944824,0.5053,2592.7115,0.671,0.9383,0.6026,2.1636,0.8329,0.8367,0.7364,0.9687,0.8367,0.6743,inf,20.0,skl_bis_kmeans,2d-20c-no0_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.0961027145385742,0.5168,2479.6304,0.6872,0.9434,0.6238,2.189,0.8384,0.8421,0.745,0.9683,0.8421,0.6893,1000.0,20.0,skl_bis_kmeans,2d-20c-no0_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.0978024005889892,0.5168,2479.6304,0.6872,0.9434,0.6238,2.189,0.8384,0.8421,0.745,0.9683,0.8421,0.6893,100.0,20.0,skl_bis_kmeans,2d-20c-no0_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.1045987606048584,0.5168,2479.6304,0.6872,0.9434,0.6238,2.189,0.8384,0.8421,0.745,0.9683,0.8421,0.6893,inf,20.0,skl_bis_kmeans,2d-20c-no0_y.zip-10_k
