n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,bisecting_strategy,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
4,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.0968196392059326,0.4701,361.3901,0.7126,0.9611,0.8959,1.1939,0.8602,0.8613,0.8612,0.8614,0.8613,0.9217,100.0,20.0,skl_bis_kmeans,tetra_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.0807056427001953,0.4701,361.3901,0.7126,0.9611,0.8959,1.1939,0.8602,0.8613,0.8612,0.8614,0.8613,0.9217,inf,20.0,skl_bis_kmeans,tetra_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,0.0834050178527832,0.4701,361.3901,0.7126,0.9611,0.8959,1.1939,0.8602,0.8613,0.8612,0.8614,0.8613,0.9217,1000.0,20.0,skl_bis_kmeans,tetra_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,0.0871286392211914,0.4701,361.3901,0.7126,0.9611,0.8959,1.1939,0.8602,0.8613,0.8612,0.8614,0.8613,0.9217,100.0,20.0,skl_bis_kmeans,tetra_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,0.1257193088531494,0.4701,361.3901,0.7126,0.9611,0.8959,1.1939,0.8602,0.8613,0.8612,0.8614,0.8613,0.9217,inf,20.0,skl_bis_kmeans,tetra_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,0.098743200302124,0.4701,361.3901,0.7126,0.9611,0.8959,1.1939,0.8602,0.8613,0.8612,0.8614,0.8613,0.9217,1000.0,20.0,skl_bis_kmeans,tetra_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,0.0864303112030029,0.4701,361.3901,0.7126,0.9611,0.8959,1.1939,0.8602,0.8613,0.8612,0.8614,0.8613,0.9217,100.0,20.0,skl_bis_kmeans,tetra_y.zip-4_k
4,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,0.0909399986267089,0.4701,361.3901,0.7126,0.9611,0.8959,1.1939,0.8602,0.8613,0.8612,0.8614,0.8613,0.9217,inf,20.0,skl_bis_kmeans,tetra_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.0913395881652832,0.4701,361.3901,0.7126,0.9611,0.8959,1.1939,0.8602,0.8613,0.8612,0.8614,0.8613,0.9217,1000.0,20.0,skl_bis_kmeans,tetra_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.0818569660186767,0.4701,361.3901,0.7126,0.9611,0.8959,1.1939,0.8602,0.8613,0.8612,0.8614,0.8613,0.9217,100.0,20.0,skl_bis_kmeans,tetra_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.0855851173400878,0.4701,361.3901,0.7126,0.9611,0.8959,1.1939,0.8602,0.8613,0.8612,0.8614,0.8613,0.9217,inf,20.0,skl_bis_kmeans,tetra_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.0871784687042236,0.4701,361.3901,0.7126,0.9611,0.8959,1.1939,0.8602,0.8613,0.8612,0.8614,0.8613,0.9217,1000.0,20.0,skl_bis_kmeans,tetra_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.0862884521484375,0.4701,361.3901,0.7126,0.9611,0.8959,1.1939,0.8602,0.8613,0.8612,0.8614,0.8613,0.9217,100.0,20.0,skl_bis_kmeans,tetra_y.zip-4_k
4,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.0871484279632568,0.4701,361.3901,0.7126,0.9611,0.8959,1.1939,0.8602,0.8613,0.8612,0.8614,0.8613,0.9217,inf,20.0,skl_bis_kmeans,tetra_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.0772309303283691,0.4701,361.3901,0.7126,0.9611,0.8959,1.1939,0.8602,0.8613,0.8612,0.8614,0.8613,0.9217,1000.0,20.0,skl_bis_kmeans,tetra_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.084214448928833,0.4701,361.3901,0.7126,0.9611,0.8959,1.1939,0.8602,0.8613,0.8612,0.8614,0.8613,0.9217,100.0,20.0,skl_bis_kmeans,tetra_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.087005615234375,0.4701,361.3901,0.7126,0.9611,0.8959,1.1939,0.8602,0.8613,0.8612,0.8614,0.8613,0.9217,inf,20.0,skl_bis_kmeans,tetra_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.0861289501190185,0.4701,361.3901,0.7126,0.9611,0.8959,1.1939,0.8602,0.8613,0.8612,0.8614,0.8613,0.9217,1000.0,20.0,skl_bis_kmeans,tetra_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.0968196392059326,0.4701,361.3901,0.7126,0.9611,0.8959,1.1939,0.8602,0.8613,0.8612,0.8614,0.8613,0.9217,100.0,20.0,skl_bis_kmeans,tetra_y.zip-4_k
4,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.0807056427001953,0.4701,361.3901,0.7126,0.9611,0.8959,1.1939,0.8602,0.8613,0.8612,0.8614,0.8613,0.9217,inf,20.0,skl_bis_kmeans,tetra_y.zip-4_k
