n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,bisecting_strategy,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
12,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.0948500633239746,0.426,5964.4738,0.8017,0.8181,0.3663,1.3737,0.6676,0.6689,0.8192,0.5652,0.6689,0.504,1000.0,20.0,skl_bis_kmeans,cure-t2-4k_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.0945637226104736,0.426,5964.4738,0.8017,0.8181,0.3663,1.3737,0.6676,0.6689,0.8192,0.5652,0.6689,0.504,100.0,20.0,skl_bis_kmeans,cure-t2-4k_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.0984034538269043,0.426,5964.4738,0.8017,0.8181,0.3663,1.3737,0.6676,0.6689,0.8192,0.5652,0.6689,0.504,inf,20.0,skl_bis_kmeans,cure-t2-4k_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.1302604675292968,0.426,5964.4738,0.8017,0.8181,0.3663,1.3737,0.6676,0.6689,0.8192,0.5652,0.6689,0.504,,,skl_bis_kmeans,cure-t2-4k_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.0968225002288818,0.426,5964.4738,0.8017,0.8181,0.3663,1.3737,0.6676,0.6689,0.8192,0.5652,0.6689,0.504,1000.0,20.0,skl_bis_kmeans,cure-t2-4k_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.1216993331909179,0.426,5964.4738,0.8017,0.8181,0.3663,1.3737,0.6676,0.6689,0.8192,0.5652,0.6689,0.504,100.0,20.0,skl_bis_kmeans,cure-t2-4k_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.0954377651214599,0.426,5964.4738,0.8017,0.8181,0.3663,1.3737,0.6676,0.6689,0.8192,0.5652,0.6689,0.504,inf,20.0,skl_bis_kmeans,cure-t2-4k_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,0.0984423160552978,0.426,5964.4738,0.8017,0.8181,0.3663,1.3737,0.6676,0.6689,0.8192,0.5652,0.6689,0.504,1000.0,20.0,skl_bis_kmeans,cure-t2-4k_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,0.1328771114349365,0.426,5964.4738,0.8017,0.8181,0.3663,1.3737,0.6676,0.6689,0.8192,0.5652,0.6689,0.504,100.0,20.0,skl_bis_kmeans,cure-t2-4k_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,0.1951775550842285,0.426,5964.4738,0.8017,0.8181,0.3663,1.3737,0.6676,0.6689,0.8192,0.5652,0.6689,0.504,inf,20.0,skl_bis_kmeans,cure-t2-4k_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,0.1222116947174072,0.426,5964.4738,0.8017,0.8181,0.3663,1.3737,0.6676,0.6689,0.8192,0.5652,0.6689,0.504,1000.0,20.0,skl_bis_kmeans,cure-t2-4k_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,0.0964128971099853,0.426,5964.4738,0.8017,0.8181,0.3663,1.3737,0.6676,0.6689,0.8192,0.5652,0.6689,0.504,100.0,20.0,skl_bis_kmeans,cure-t2-4k_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,0.1323328018188476,0.426,5964.4738,0.8017,0.8181,0.3663,1.3737,0.6676,0.6689,0.8192,0.5652,0.6689,0.504,inf,20.0,skl_bis_kmeans,cure-t2-4k_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.0943770408630371,0.426,5964.4738,0.8017,0.8181,0.3663,1.3737,0.6676,0.6689,0.8192,0.5652,0.6689,0.504,1000.0,20.0,skl_bis_kmeans,cure-t2-4k_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.0975911617279052,0.426,5964.4738,0.8017,0.8181,0.3663,1.3737,0.6676,0.6689,0.8192,0.5652,0.6689,0.504,100.0,20.0,skl_bis_kmeans,cure-t2-4k_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.095665693283081,0.426,5964.4738,0.8017,0.8181,0.3663,1.3737,0.6676,0.6689,0.8192,0.5652,0.6689,0.504,inf,20.0,skl_bis_kmeans,cure-t2-4k_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.1334190368652343,0.426,5964.4738,0.8017,0.8181,0.3663,1.3737,0.6676,0.6689,0.8192,0.5652,0.6689,0.504,1000.0,20.0,skl_bis_kmeans,cure-t2-4k_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.0969696044921875,0.426,5964.4738,0.8017,0.8181,0.3663,1.3737,0.6676,0.6689,0.8192,0.5652,0.6689,0.504,100.0,20.0,skl_bis_kmeans,cure-t2-4k_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.0948071479797363,0.426,5964.4738,0.8017,0.8181,0.3663,1.3737,0.6676,0.6689,0.8192,0.5652,0.6689,0.504,inf,20.0,skl_bis_kmeans,cure-t2-4k_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.0948500633239746,0.426,5964.4738,0.8017,0.8181,0.3663,1.3737,0.6676,0.6689,0.8192,0.5652,0.6689,0.504,1000.0,20.0,skl_bis_kmeans,cure-t2-4k_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.0945637226104736,0.426,5964.4738,0.8017,0.8181,0.3663,1.3737,0.6676,0.6689,0.8192,0.5652,0.6689,0.504,100.0,20.0,skl_bis_kmeans,cure-t2-4k_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.0984034538269043,0.426,5964.4738,0.8017,0.8181,0.3663,1.3737,0.6676,0.6689,0.8192,0.5652,0.6689,0.504,inf,20.0,skl_bis_kmeans,cure-t2-4k_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.0968225002288818,0.426,5964.4738,0.8017,0.8181,0.3663,1.3737,0.6676,0.6689,0.8192,0.5652,0.6689,0.504,1000.0,20.0,skl_bis_kmeans,cure-t2-4k_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.1216993331909179,0.426,5964.4738,0.8017,0.8181,0.3663,1.3737,0.6676,0.6689,0.8192,0.5652,0.6689,0.504,100.0,20.0,skl_bis_kmeans,cure-t2-4k_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.0954377651214599,0.426,5964.4738,0.8017,0.8181,0.3663,1.3737,0.6676,0.6689,0.8192,0.5652,0.6689,0.504,inf,20.0,skl_bis_kmeans,cure-t2-4k_y.zip-12_k
