n_clusters,metric,linkage,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
10,euclidean,average,0.008202314376831,0.542,2063.2692,0.6237,0.9675,0.874,1.7617,0.9136,0.9148,0.9833,0.8552,0.9148,0.8969,100.0,20.0,skl_agglomerativeClust,longsquare_y.zip
10,euclidean,average,0.008218765258789,0.542,2063.2692,0.6237,0.9675,0.874,1.7617,0.9136,0.9148,0.9833,0.8552,0.9148,0.8969,inf,20.0,skl_agglomerativeClust,longsquare_y.zip
10,euclidean,complete,0.0081710815429687,0.4278,1848.6688,1.0182,0.9311,0.7274,1.5365,0.7829,0.7858,0.8576,0.7251,0.7858,0.7728,1000.0,20.0,skl_agglomerativeClust,longsquare_y.zip
10,euclidean,complete,0.0080697536468505,0.4278,1848.6688,1.0182,0.9311,0.7274,1.5365,0.7829,0.7858,0.8576,0.7251,0.7858,0.7728,100.0,20.0,skl_agglomerativeClust,longsquare_y.zip
10,euclidean,complete,0.008108377456665,0.4278,1848.6688,1.0182,0.9311,0.7274,1.5365,0.7829,0.7858,0.8576,0.7251,0.7858,0.7728,inf,20.0,skl_agglomerativeClust,longsquare_y.zip
10,euclidean,single,0.0051605701446533,-0.1294,263.4506,1.4422,0.6661,0.3235,0.8738,0.6316,0.6377,0.4877,0.9208,0.6377,0.5651,1000.0,20.0,skl_agglomerativeClust,longsquare_y.zip
10,euclidean,single,0.0050990581512451,-0.1294,263.4506,1.4422,0.6661,0.3235,0.8738,0.6316,0.6377,0.4877,0.9208,0.6377,0.5651,100.0,20.0,skl_agglomerativeClust,longsquare_y.zip
10,euclidean,single,0.0050492286682128,-0.1294,263.4506,1.4422,0.6661,0.3235,0.8738,0.6316,0.6377,0.4877,0.9208,0.6377,0.5651,inf,20.0,skl_agglomerativeClust,longsquare_y.zip
10,euclidean,ward,0.0093080997467041,0.5546,2255.8145,0.6241,0.9601,0.8429,1.7394,0.8856,0.8871,0.9708,0.8166,0.8871,0.8718,1000.0,20.0,skl_agglomerativeClust,longsquare_y.zip
10,euclidean,ward,0.0104625225067138,0.5546,2255.8145,0.6241,0.9601,0.8429,1.7394,0.8856,0.8871,0.9708,0.8166,0.8871,0.8718,100.0,20.0,skl_agglomerativeClust,longsquare_y.zip
10,euclidean,ward,0.0092813968658447,0.5546,2255.8145,0.6241,0.9601,0.8429,1.7394,0.8856,0.8871,0.9708,0.8166,0.8871,0.8718,inf,20.0,skl_agglomerativeClust,longsquare_y.zip
12,correlation,average,0.0093598365783691,-0.1888,12.9351,4.9861,0.5858,0.1395,0.3146,0.2189,0.2371,0.1756,0.3646,0.2371,0.3998,1000.0,20.0,skl_agglomerativeClust,longsquare_y.zip
12,correlation,average,0.0094366073608398,-0.1888,12.9351,4.9861,0.5858,0.1395,0.3146,0.2189,0.2371,0.1756,0.3646,0.2371,0.3998,100.0,20.0,skl_agglomerativeClust,longsquare_y.zip
12,correlation,average,0.0093417167663574,-0.1888,12.9351,4.9861,0.5858,0.1395,0.3146,0.2189,0.2371,0.1756,0.3646,0.2371,0.3998,inf,20.0,skl_agglomerativeClust,longsquare_y.zip
12,correlation,complete,0.0092053413391113,-0.1768,12.8189,38.091,0.774,0.0688,0.3256,0.1462,0.1595,0.1817,0.1421,0.1595,0.1986,1000.0,20.0,skl_agglomerativeClust,longsquare_y.zip
12,correlation,complete,0.0092067718505859,-0.1768,12.8189,38.091,0.774,0.0688,0.3256,0.1462,0.1595,0.1817,0.1421,0.1595,0.1986,100.0,20.0,skl_agglomerativeClust,longsquare_y.zip
12,correlation,complete,0.009192943572998,-0.1768,12.8189,38.091,0.774,0.0688,0.3256,0.1462,0.1595,0.1817,0.1421,0.1595,0.1986,inf,20.0,skl_agglomerativeClust,longsquare_y.zip
12,correlation,single,0.0063257217407226,-0.1306,10.7574,1.0249,0.5755,0.1377,0.2911,0.2132,0.2271,0.1625,0.3771,0.2271,0.4037,1000.0,20.0,skl_agglomerativeClust,longsquare_y.zip
12,correlation,single,0.0063350200653076,-0.1306,10.7574,1.0249,0.5755,0.1377,0.2911,0.2132,0.2271,0.1625,0.3771,0.2271,0.4037,100.0,20.0,skl_agglomerativeClust,longsquare_y.zip
12,correlation,single,0.0062546730041503,-0.1306,10.7574,1.0249,0.5755,0.1377,0.2911,0.2132,0.2271,0.1625,0.3771,0.2271,0.4037,inf,20.0,skl_agglomerativeClust,longsquare_y.zip
12,cosine,average,0.0089304447174072,0.2174,542.0886,1.3809,0.8795,0.5727,1.1913,0.6351,0.6415,0.6649,0.6197,0.6415,0.6454,1000.0,20.0,skl_agglomerativeClust,longsquare_y.zip
12,cosine,average,0.0089917182922363,0.2174,542.0886,1.3809,0.8795,0.5727,1.1913,0.6351,0.6415,0.6649,0.6197,0.6415,0.6454,100.0,20.0,skl_agglomerativeClust,longsquare_y.zip
12,cosine,average,0.0089139938354492,0.2174,542.0886,1.3809,0.8795,0.5727,1.1913,0.6351,0.6415,0.6649,0.6197,0.6415,0.6454,inf,20.0,skl_agglomerativeClust,longsquare_y.zip
12,cosine,complete,0.0087873935699462,0.1414,555.95,1.6898,0.869,0.4717,1.1899,0.5903,0.597,0.6641,0.5422,0.597,0.5524,1000.0,20.0,skl_agglomerativeClust,longsquare_y.zip
12,cosine,complete,0.0086843967437744,0.1414,555.95,1.6898,0.869,0.4717,1.1899,0.5903,0.597,0.6641,0.5422,0.597,0.5524,100.0,20.0,skl_agglomerativeClust,longsquare_y.zip
12,cosine,complete,0.0087506771087646,0.1414,555.95,1.6898,0.869,0.4717,1.1899,0.5903,0.597,0.6641,0.5422,0.597,0.5524,inf,20.0,skl_agglomerativeClust,longsquare_y.zip
12,cosine,single,0.004728078842163,0.0601,212.1204,1.1924,0.6509,0.269,0.6427,0.4526,0.4645,0.3587,0.6588,0.4645,0.5091,1000.0,20.0,skl_agglomerativeClust,longsquare_y.zip
12,cosine,single,0.0047245025634765,0.0601,212.1204,1.1924,0.6509,0.269,0.6427,0.4526,0.4645,0.3587,0.6588,0.4645,0.5091,100.0,20.0,skl_agglomerativeClust,longsquare_y.zip
12,cosine,single,0.0047981739044189,0.0601,212.1204,1.1924,0.6509,0.269,0.6427,0.4526,0.4645,0.3587,0.6588,0.4645,0.5091,inf,20.0,skl_agglomerativeClust,longsquare_y.zip
12,euclidean,average,0.0082058906555175,0.5009,1801.3758,0.5832,0.9664,0.8687,1.7668,0.9058,0.9073,0.9862,0.8402,0.9073,0.8929,1000.0,20.0,skl_agglomerativeClust,longsquare_y.zip
12,euclidean,average,0.0082733631134033,0.5009,1801.3758,0.5832,0.9664,0.8687,1.7668,0.9058,0.9073,0.9862,0.8402,0.9073,0.8929,100.0,20.0,skl_agglomerativeClust,longsquare_y.zip
12,euclidean,average,0.0082104206085205,0.5009,1801.3758,0.5832,0.9664,0.8687,1.7668,0.9058,0.9073,0.9862,0.8402,0.9073,0.8929,inf,20.0,skl_agglomerativeClust,longsquare_y.zip
12,euclidean,complete,0.0081775188446044,0.3791,1610.438,0.9552,0.9287,0.7151,1.5542,0.7802,0.7838,0.8675,0.7149,0.7838,0.7629,1000.0,20.0,skl_agglomerativeClust,longsquare_y.zip
12,euclidean,complete,0.0080697536468505,0.3791,1610.438,0.9552,0.9287,0.7151,1.5542,0.7802,0.7838,0.8675,0.7149,0.7838,0.7629,100.0,20.0,skl_agglomerativeClust,longsquare_y.zip
12,euclidean,complete,0.0089807510375976,0.3791,1610.438,0.9552,0.9287,0.7151,1.5542,0.7802,0.7838,0.8675,0.7149,0.7838,0.7629,inf,20.0,skl_agglomerativeClust,longsquare_y.zip
12,euclidean,single,0.005044937133789,0.0217,306.2498,0.8749,0.8289,0.5547,1.2437,0.7944,0.798,0.6942,0.9383,0.798,0.6906,1000.0,20.0,skl_agglomerativeClust,longsquare_y.zip
12,euclidean,single,0.0052428245544433,0.0217,306.2498,0.8749,0.8289,0.5547,1.2437,0.7944,0.798,0.6942,0.9383,0.798,0.6906,100.0,20.0,skl_agglomerativeClust,longsquare_y.zip
12,euclidean,single,0.0051183700561523,0.0217,306.2498,0.8749,0.8289,0.5547,1.2437,0.7944,0.798,0.6942,0.9383,0.798,0.6906,inf,20.0,skl_agglomerativeClust,longsquare_y.zip
12,euclidean,ward,0.0095710754394531,0.4954,2170.754,0.6693,0.9457,0.7774,1.7394,0.851,0.8533,0.9708,0.7612,0.8533,0.8202,1000.0,20.0,skl_agglomerativeClust,longsquare_y.zip
12,euclidean,ward,0.0092902183532714,0.4954,2170.754,0.6693,0.9457,0.7774,1.7394,0.851,0.8533,0.9708,0.7612,0.8533,0.8202,100.0,20.0,skl_agglomerativeClust,longsquare_y.zip
12,euclidean,ward,0.0092885494232177,0.4954,2170.754,0.6693,0.9457,0.7774,1.7394,0.851,0.8533,0.9708,0.7612,0.8533,0.8202,inf,20.0,skl_agglomerativeClust,longsquare_y.zip
2,correlation,average,0.0093982219696044,0.1591,100.7535,2.6877,0.57,0.1393,0.2757,0.2201,0.2219,0.1539,0.3977,0.2219,0.4087,1000.0,20.0,skl_agglomerativeClust,longsquare_y.zip
2,correlation,average,0.0095040798187255,0.1591,100.7535,2.6877,0.57,0.1393,0.2757,0.2201,0.2219,0.1539,0.3977,0.2219,0.4087,100.0,20.0,skl_agglomerativeClust,longsquare_y.zip
2,correlation,average,0.0093970298767089,0.1591,100.7535,2.6877,0.57,0.1393,0.2757,0.2201,0.2219,0.1539,0.3977,0.2219,0.4087,inf,20.0,skl_agglomerativeClust,longsquare_y.zip
2,correlation,complete,0.0091240406036376,0.1591,100.7535,2.6877,0.57,0.1393,0.2757,0.2201,0.2219,0.1539,0.3977,0.2219,0.4087,1000.0,20.0,skl_agglomerativeClust,longsquare_y.zip
2,correlation,complete,0.0092370510101318,0.1591,100.7535,2.6877,0.57,0.1393,0.2757,0.2201,0.2219,0.1539,0.3977,0.2219,0.4087,100.0,20.0,skl_agglomerativeClust,longsquare_y.zip
2,correlation,complete,0.0091767311096191,0.1591,100.7535,2.6877,0.57,0.1393,0.2757,0.2201,0.2219,0.1539,0.3977,0.2219,0.4087,inf,20.0,skl_agglomerativeClust,longsquare_y.zip
2,correlation,single,0.0062801837921142,0.1591,100.7535,2.6877,0.57,0.1393,0.2757,0.2201,0.2219,0.1539,0.3977,0.2219,0.4087,1000.0,20.0,skl_agglomerativeClust,longsquare_y.zip
2,correlation,single,0.0062687397003173,0.1591,100.7535,2.6877,0.57,0.1393,0.2757,0.2201,0.2219,0.1539,0.3977,0.2219,0.4087,100.0,20.0,skl_agglomerativeClust,longsquare_y.zip
2,correlation,single,0.0063309669494628,0.1591,100.7535,2.6877,0.57,0.1393,0.2757,0.2201,0.2219,0.1539,0.3977,0.2219,0.4087,inf,20.0,skl_agglomerativeClust,longsquare_y.zip
2,cosine,average,0.0089547634124755,0.5838,1972.4606,0.6033,0.6131,0.2614,0.5752,0.4687,0.4699,0.321,0.8761,0.4699,0.5277,1000.0,20.0,skl_agglomerativeClust,longsquare_y.zip
2,cosine,average,0.0088937282562255,0.5838,1972.4606,0.6033,0.6131,0.2614,0.5752,0.4687,0.4699,0.321,0.8761,0.4699,0.5277,100.0,20.0,skl_agglomerativeClust,longsquare_y.zip
2,cosine,average,0.0089151859283447,0.5838,1972.4606,0.6033,0.6131,0.2614,0.5752,0.4687,0.4699,0.321,0.8761,0.4699,0.5277,inf,20.0,skl_agglomerativeClust,longsquare_y.zip
2,cosine,complete,0.0087058544158935,0.5821,1952.2555,0.6022,0.6079,0.2532,0.5488,0.4474,0.4487,0.3063,0.8382,0.4487,0.5212,1000.0,20.0,skl_agglomerativeClust,longsquare_y.zip
2,cosine,complete,0.0087890625,0.5821,1952.2555,0.6022,0.6079,0.2532,0.5488,0.4474,0.4487,0.3063,0.8382,0.4487,0.5212,100.0,20.0,skl_agglomerativeClust,longsquare_y.zip
2,cosine,complete,0.008718729019165,0.5821,1952.2555,0.6022,0.6079,0.2532,0.5488,0.4474,0.4487,0.3063,0.8382,0.4487,0.5212,inf,20.0,skl_agglomerativeClust,longsquare_y.zip
2,cosine,single,0.004897117614746,0.5798,1953.9633,0.6095,0.6139,0.2602,0.5709,0.4646,0.4658,0.3187,0.8656,0.4658,0.5256,1000.0,20.0,skl_agglomerativeClust,longsquare_y.zip
2,cosine,single,0.0049452781677246,0.5798,1953.9633,0.6095,0.6139,0.2602,0.5709,0.4646,0.4658,0.3187,0.8656,0.4658,0.5256,100.0,20.0,skl_agglomerativeClust,longsquare_y.zip
2,cosine,single,0.0047962665557861,0.5798,1953.9633,0.6095,0.6139,0.2602,0.5709,0.4646,0.4658,0.3187,0.8656,0.4658,0.5256,inf,20.0,skl_agglomerativeClust,longsquare_y.zip
2,euclidean,average,0.008411169052124,0.6079,2071.2688,0.5655,0.6107,0.2748,0.6365,0.5232,0.5243,0.3553,1.0,0.5243,0.5465,1000.0,20.0,skl_agglomerativeClust,longsquare_y.zip
2,euclidean,average,0.0081956386566162,0.6079,2071.2688,0.5655,0.6107,0.2748,0.6365,0.5232,0.5243,0.3553,1.0,0.5243,0.5465,100.0,20.0,skl_agglomerativeClust,longsquare_y.zip
2,euclidean,average,0.0081799030303955,0.6079,2071.2688,0.5655,0.6107,0.2748,0.6365,0.5232,0.5243,0.3553,1.0,0.5243,0.5465,inf,20.0,skl_agglomerativeClust,longsquare_y.zip
2,euclidean,complete,0.0080995559692382,0.6079,2071.2688,0.5655,0.6107,0.2748,0.6365,0.5232,0.5243,0.3553,1.0,0.5243,0.5465,1000.0,20.0,skl_agglomerativeClust,longsquare_y.zip
2,euclidean,complete,0.0080428123474121,0.6079,2071.2688,0.5655,0.6107,0.2748,0.6365,0.5232,0.5243,0.3553,1.0,0.5243,0.5465,100.0,20.0,skl_agglomerativeClust,longsquare_y.zip
2,euclidean,complete,0.0080170631408691,0.6079,2071.2688,0.5655,0.6107,0.2748,0.6365,0.5232,0.5243,0.3553,1.0,0.5243,0.5465,inf,20.0,skl_agglomerativeClust,longsquare_y.zip
2,euclidean,single,0.0052084922790527,0.6079,2071.2688,0.5655,0.6107,0.2748,0.6365,0.5232,0.5243,0.3553,1.0,0.5243,0.5465,1000.0,20.0,skl_agglomerativeClust,longsquare_y.zip
2,euclidean,single,0.0050230026245117,0.6079,2071.2688,0.5655,0.6107,0.2748,0.6365,0.5232,0.5243,0.3553,1.0,0.5243,0.5465,100.0,20.0,skl_agglomerativeClust,longsquare_y.zip
2,euclidean,single,0.005049705505371,0.6079,2071.2688,0.5655,0.6107,0.2748,0.6365,0.5232,0.5243,0.3553,1.0,0.5243,0.5465,inf,20.0,skl_agglomerativeClust,longsquare_y.zip
2,euclidean,ward,0.0092322826385498,0.6079,2071.2688,0.5655,0.6107,0.2748,0.6365,0.5232,0.5243,0.3553,1.0,0.5243,0.5465,1000.0,20.0,skl_agglomerativeClust,longsquare_y.zip
2,euclidean,ward,0.0092394351959228,0.6079,2071.2688,0.5655,0.6107,0.2748,0.6365,0.5232,0.5243,0.3553,1.0,0.5243,0.5465,100.0,20.0,skl_agglomerativeClust,longsquare_y.zip
2,euclidean,ward,0.0091807842254638,0.6079,2071.2688,0.5655,0.6107,0.2748,0.6365,0.5232,0.5243,0.3553,1.0,0.5243,0.5465,inf,20.0,skl_agglomerativeClust,longsquare_y.zip
4,correlation,average,0.0093309879302978,-0.124,35.4069,1.6989,0.5717,0.139,0.2805,0.2191,0.2238,0.1566,0.3921,0.2238,0.4073,1000.0,20.0,skl_agglomerativeClust,longsquare_y.zip
4,correlation,average,0.0093946456909179,-0.124,35.4069,1.6989,0.5717,0.139,0.2805,0.2191,0.2238,0.1566,0.3921,0.2238,0.4073,100.0,20.0,skl_agglomerativeClust,longsquare_y.zip
4,correlation,average,0.0093276500701904,-0.124,35.4069,1.6989,0.5717,0.139,0.2805,0.2191,0.2238,0.1566,0.3921,0.2238,0.4073,inf,20.0,skl_agglomerativeClust,longsquare_y.zip
4,correlation,complete,0.0092396736145019,0.0014,33.6247,64.6222,0.6406,0.1232,0.277,0.1849,0.1896,0.1546,0.245,0.1896,0.3486,1000.0,20.0,skl_agglomerativeClust,longsquare_y.zip
4,correlation,complete,0.0093390941619873,0.0014,33.6247,64.6222,0.6406,0.1232,0.277,0.1849,0.1896,0.1546,0.245,0.1896,0.3486,100.0,20.0,skl_agglomerativeClust,longsquare_y.zip
4,correlation,complete,0.0092723369598388,0.0014,33.6247,64.6222,0.6406,0.1232,0.277,0.1849,0.1896,0.1546,0.245,0.1896,0.3486,inf,20.0,skl_agglomerativeClust,longsquare_y.zip
4,correlation,single,0.0062625408172607,-0.118,35.0228,1.6632,0.5711,0.1389,0.2787,0.2187,0.2229,0.1556,0.3931,0.2229,0.4076,1000.0,20.0,skl_agglomerativeClust,longsquare_y.zip
4,correlation,single,0.0063095092773437,-0.118,35.0228,1.6632,0.5711,0.1389,0.2787,0.2187,0.2229,0.1556,0.3931,0.2229,0.4076,100.0,20.0,skl_agglomerativeClust,longsquare_y.zip
4,correlation,single,0.0063154697418212,-0.118,35.0228,1.6632,0.5711,0.1389,0.2787,0.2187,0.2229,0.1556,0.3931,0.2229,0.4076,inf,20.0,skl_agglomerativeClust,longsquare_y.zip
4,cosine,average,0.008908987045288,0.3204,1080.5027,0.7749,0.7915,0.4609,0.9268,0.6214,0.6236,0.5173,0.785,0.6236,0.6149,1000.0,20.0,skl_agglomerativeClust,longsquare_y.zip
4,cosine,average,0.0089001655578613,0.3204,1080.5027,0.7749,0.7915,0.4609,0.9268,0.6214,0.6236,0.5173,0.785,0.6236,0.6149,100.0,20.0,skl_agglomerativeClust,longsquare_y.zip
4,cosine,average,0.0089600086212158,0.3204,1080.5027,0.7749,0.7915,0.4609,0.9268,0.6214,0.6236,0.5173,0.785,0.6236,0.6149,inf,20.0,skl_agglomerativeClust,longsquare_y.zip
4,cosine,complete,0.0088956356048583,0.3712,1129.178,0.9808,0.7949,0.4338,0.8889,0.5756,0.5779,0.4962,0.6919,0.5779,0.5767,1000.0,20.0,skl_agglomerativeClust,longsquare_y.zip
4,cosine,complete,0.0086977481842041,0.3712,1129.178,0.9808,0.7949,0.4338,0.8889,0.5756,0.5779,0.4962,0.6919,0.5779,0.5767,100.0,20.0,skl_agglomerativeClust,longsquare_y.zip
4,cosine,complete,0.0087358951568603,0.3712,1129.178,0.9808,0.7949,0.4338,0.8889,0.5756,0.5779,0.4962,0.6919,0.5779,0.5767,inf,20.0,skl_agglomerativeClust,longsquare_y.zip
4,cosine,single,0.00472092628479,0.108,662.7697,0.7849,0.6186,0.2624,0.5832,0.4645,0.4682,0.3255,0.8337,0.4682,0.525,1000.0,20.0,skl_agglomerativeClust,longsquare_y.zip
4,cosine,single,0.0046987533569335,0.108,662.7697,0.7849,0.6186,0.2624,0.5832,0.4645,0.4682,0.3255,0.8337,0.4682,0.525,100.0,20.0,skl_agglomerativeClust,longsquare_y.zip
4,cosine,single,0.0046977996826171,0.108,662.7697,0.7849,0.6186,0.2624,0.5832,0.4645,0.4682,0.3255,0.8337,0.4682,0.525,inf,20.0,skl_agglomerativeClust,longsquare_y.zip
4,euclidean,average,0.0083799362182617,0.4468,1642.7963,0.9358,0.8318,0.5217,1.0803,0.6913,0.6929,0.6029,0.8145,0.6929,0.6419,1000.0,20.0,skl_agglomerativeClust,longsquare_y.zip
4,euclidean,average,0.0081751346588134,0.4468,1642.7963,0.9358,0.8318,0.5217,1.0803,0.6913,0.6929,0.6029,0.8145,0.6929,0.6419,100.0,20.0,skl_agglomerativeClust,longsquare_y.zip
4,euclidean,average,0.0091505050659179,0.4468,1642.7963,0.9358,0.8318,0.5217,1.0803,0.6913,0.6929,0.6029,0.8145,0.6929,0.6419,inf,20.0,skl_agglomerativeClust,longsquare_y.zip
4,euclidean,complete,0.008082628250122,0.4243,1546.1002,0.9496,0.8303,0.5284,1.076,0.697,0.6987,0.6006,0.8352,0.6987,0.6527,1000.0,20.0,skl_agglomerativeClust,longsquare_y.zip
4,euclidean,complete,0.0080606937408447,0.4243,1546.1002,0.9496,0.8303,0.5284,1.076,0.697,0.6987,0.6006,0.8352,0.6987,0.6527,100.0,20.0,skl_agglomerativeClust,longsquare_y.zip
4,euclidean,complete,0.0080668926239013,0.4243,1546.1002,0.9496,0.8303,0.5284,1.076,0.697,0.6987,0.6006,0.8352,0.6987,0.6527,inf,20.0,skl_agglomerativeClust,longsquare_y.zip
4,euclidean,single,0.0050234794616699,0.5083,698.916,0.4707,0.6107,0.2735,0.6381,0.5197,0.5223,0.3561,0.9795,0.5223,0.5448,1000.0,20.0,skl_agglomerativeClust,longsquare_y.zip
4,euclidean,single,0.0050075054168701,0.5083,698.916,0.4707,0.6107,0.2735,0.6381,0.5197,0.5223,0.3561,0.9795,0.5223,0.5448,100.0,20.0,skl_agglomerativeClust,longsquare_y.zip
4,euclidean,single,0.005176305770874,0.5083,698.916,0.4707,0.6107,0.2735,0.6381,0.5197,0.5223,0.3561,0.9795,0.5223,0.5448,inf,20.0,skl_agglomerativeClust,longsquare_y.zip
4,euclidean,ward,0.0094039440155029,0.5359,1677.1099,0.6285,0.8858,0.6733,1.2947,0.8275,0.8284,0.7226,0.9705,0.8284,0.7646,1000.0,20.0,skl_agglomerativeClust,longsquare_y.zip
4,euclidean,ward,0.0092561244964599,0.5359,1677.1099,0.6285,0.8858,0.6733,1.2947,0.8275,0.8284,0.7226,0.9705,0.8284,0.7646,100.0,20.0,skl_agglomerativeClust,longsquare_y.zip
4,euclidean,ward,0.009350299835205,0.5359,1677.1099,0.6285,0.8858,0.6733,1.2947,0.8275,0.8284,0.7226,0.9705,0.8284,0.7646,inf,20.0,skl_agglomerativeClust,longsquare_y.zip
6,correlation,average,0.0095198154449462,-0.1294,22.4723,1.571,0.5739,0.1383,0.2866,0.2181,0.2261,0.16,0.3853,0.2261,0.4053,1000.0,20.0,skl_agglomerativeClust,longsquare_y.zip
6,correlation,average,0.0093886852264404,-0.1294,22.4723,1.571,0.5739,0.1383,0.2866,0.2181,0.2261,0.16,0.3853,0.2261,0.4053,100.0,20.0,skl_agglomerativeClust,longsquare_y.zip
6,correlation,average,0.0093088150024414,-0.1294,22.4723,1.571,0.5739,0.1383,0.2866,0.2181,0.2261,0.16,0.3853,0.2261,0.4053,inf,20.0,skl_agglomerativeClust,longsquare_y.zip
6,correlation,complete,0.0091607570648193,-0.045,22.1106,48.6016,0.7224,0.0961,0.288,0.1603,0.1671,0.1607,0.1741,0.1671,0.2661,1000.0,20.0,skl_agglomerativeClust,longsquare_y.zip
6,correlation,complete,0.0091776847839355,-0.045,22.1106,48.6016,0.7224,0.0961,0.288,0.1603,0.1671,0.1607,0.1741,0.1671,0.2661,100.0,20.0,skl_agglomerativeClust,longsquare_y.zip
6,correlation,complete,0.0092260837554931,-0.045,22.1106,48.6016,0.7224,0.0961,0.288,0.1603,0.1671,0.1607,0.1741,0.1671,0.2661,inf,20.0,skl_agglomerativeClust,longsquare_y.zip
6,correlation,single,0.0062670707702636,-0.1266,21.6873,1.3426,0.5722,0.1386,0.2818,0.2173,0.2239,0.1573,0.3888,0.2239,0.4066,1000.0,20.0,skl_agglomerativeClust,longsquare_y.zip
6,correlation,single,0.006324291229248,-0.1266,21.6873,1.3426,0.5722,0.1386,0.2818,0.2173,0.2239,0.1573,0.3888,0.2239,0.4066,100.0,20.0,skl_agglomerativeClust,longsquare_y.zip
6,correlation,single,0.0062923431396484,-0.1266,21.6873,1.3426,0.5722,0.1386,0.2818,0.2173,0.2239,0.1573,0.3888,0.2239,0.4066,inf,20.0,skl_agglomerativeClust,longsquare_y.zip
6,cosine,average,0.009026288986206,0.3362,938.6088,0.8672,0.8677,0.5909,1.1444,0.683,0.6858,0.6387,0.7403,0.6858,0.681,1000.0,20.0,skl_agglomerativeClust,longsquare_y.zip
6,cosine,average,0.0088729858398437,0.3362,938.6088,0.8672,0.8677,0.5909,1.1444,0.683,0.6858,0.6387,0.7403,0.6858,0.681,100.0,20.0,skl_agglomerativeClust,longsquare_y.zip
6,cosine,average,0.0089452266693115,0.3362,938.6088,0.8672,0.8677,0.5909,1.1444,0.683,0.6858,0.6387,0.7403,0.6858,0.681,inf,20.0,skl_agglomerativeClust,longsquare_y.zip
6,cosine,complete,0.0087935924530029,0.2141,869.2802,1.1006,0.8245,0.4389,0.9702,0.5659,0.5695,0.5415,0.6006,0.5695,0.5505,1000.0,20.0,skl_agglomerativeClust,longsquare_y.zip
6,cosine,complete,0.0087156295776367,0.2141,869.2802,1.1006,0.8245,0.4389,0.9702,0.5659,0.5695,0.5415,0.6006,0.5695,0.5505,100.0,20.0,skl_agglomerativeClust,longsquare_y.zip
6,cosine,complete,0.0087332725524902,0.2141,869.2802,1.1006,0.8245,0.4389,0.9702,0.5659,0.5695,0.5415,0.6006,0.5695,0.5505,inf,20.0,skl_agglomerativeClust,longsquare_y.zip
6,cosine,single,0.0047075748443603,0.0951,399.2426,1.121,0.6212,0.2634,0.5887,0.4622,0.4682,0.3286,0.8138,0.4682,0.5244,1000.0,20.0,skl_agglomerativeClust,longsquare_y.zip
6,cosine,single,0.0047218799591064,0.0951,399.2426,1.121,0.6212,0.2634,0.5887,0.4622,0.4682,0.3286,0.8138,0.4682,0.5244,100.0,20.0,skl_agglomerativeClust,longsquare_y.zip
6,cosine,single,0.0047051906585693,0.0951,399.2426,1.121,0.6212,0.2634,0.5887,0.4622,0.4682,0.3286,0.8138,0.4682,0.5244,inf,20.0,skl_agglomerativeClust,longsquare_y.zip
6,euclidean,average,0.0082678794860839,0.4491,1496.1994,0.7296,0.8885,0.6421,1.3128,0.7744,0.7763,0.7328,0.8254,0.7763,0.7162,1000.0,20.0,skl_agglomerativeClust,longsquare_y.zip
6,euclidean,average,0.0082557201385498,0.4491,1496.1994,0.7296,0.8885,0.6421,1.3128,0.7744,0.7763,0.7328,0.8254,0.7763,0.7162,100.0,20.0,skl_agglomerativeClust,longsquare_y.zip
6,euclidean,average,0.0082032680511474,0.4491,1496.1994,0.7296,0.8885,0.6421,1.3128,0.7744,0.7763,0.7328,0.8254,0.7763,0.7162,inf,20.0,skl_agglomerativeClust,longsquare_y.zip
6,euclidean,complete,0.0082490444183349,0.4179,1442.3871,0.8083,0.8839,0.633,1.3054,0.7685,0.7704,0.7286,0.8174,0.7704,0.7115,1000.0,20.0,skl_agglomerativeClust,longsquare_y.zip
6,euclidean,complete,0.0080533027648925,0.4179,1442.3871,0.8083,0.8839,0.633,1.3054,0.7685,0.7704,0.7286,0.8174,0.7704,0.7115,100.0,20.0,skl_agglomerativeClust,longsquare_y.zip
6,euclidean,complete,0.0080747604370117,0.4179,1442.3871,0.8083,0.8839,0.633,1.3054,0.7685,0.7704,0.7286,0.8174,0.7704,0.7115,inf,20.0,skl_agglomerativeClust,longsquare_y.zip
6,euclidean,single,0.0066864490509033,0.1294,459.1764,0.8841,0.6671,0.3304,0.8691,0.6436,0.6468,0.4851,0.9702,0.6468,0.5732,1000.0,20.0,skl_agglomerativeClust,longsquare_y.zip
6,euclidean,single,0.0050485134124755,0.1294,459.1764,0.8841,0.6671,0.3304,0.8691,0.6436,0.6468,0.4851,0.9702,0.6468,0.5732,100.0,20.0,skl_agglomerativeClust,longsquare_y.zip
6,euclidean,single,0.0050437450408935,0.1294,459.1764,0.8841,0.6671,0.3304,0.8691,0.6436,0.6468,0.4851,0.9702,0.6468,0.5732,inf,20.0,skl_agglomerativeClust,longsquare_y.zip
6,euclidean,ward,0.0092954635620117,0.5395,2417.9333,0.6478,0.9421,0.7919,1.5302,0.8548,0.8559,0.8541,0.8578,0.8559,0.8267,1000.0,20.0,skl_agglomerativeClust,longsquare_y.zip
