n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,bisecting_strategy,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
12,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,inf,20,6.19124698638916,0.0363,122.0057,2.8436,0.2955,0.0024,0.0216,0.014,0.0152,0.0523,0.0089,0.0152,0.2649,skl_bis_kmeans,churnONEHOT_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,6.273672342300415,0.0359,121.5979,2.8873,0.2991,0.0069,0.0273,0.018,0.0192,0.066,0.0112,0.0192,0.2721,skl_bis_kmeans,churnONEHOT_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,100.0,20,6.192732810974121,0.0359,121.5979,2.8873,0.2991,0.0069,0.0273,0.018,0.0192,0.066,0.0112,0.0192,0.2721,skl_bis_kmeans,churnONEHOT_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,6.804971694946289,0.0359,121.5979,2.8873,0.2991,0.0069,0.0273,0.018,0.0192,0.066,0.0112,0.0192,0.2721,skl_bis_kmeans,churnONEHOT_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,6.419977903366089,0.0363,122.0057,2.8436,0.2955,0.0024,0.0216,0.014,0.0152,0.0523,0.0089,0.0152,0.2649,skl_bis_kmeans,churnONEHOT_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,100.0,20,6.53166651725769,0.0363,122.0057,2.8436,0.2955,0.0024,0.0216,0.014,0.0152,0.0523,0.0089,0.0152,0.2649,skl_bis_kmeans,churnONEHOT_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,inf,20,7.218623399734497,0.0363,122.0057,2.8436,0.2955,0.0024,0.0216,0.014,0.0152,0.0523,0.0089,0.0152,0.2649,skl_bis_kmeans,churnONEHOT_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,6.4997148513793945,0.0359,121.5979,2.8873,0.2991,0.0069,0.0273,0.018,0.0192,0.066,0.0112,0.0192,0.2721,skl_bis_kmeans,churnONEHOT_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,100.0,20,6.498163938522339,0.0359,121.5979,2.8873,0.2991,0.0069,0.0273,0.018,0.0192,0.066,0.0112,0.0192,0.2721,skl_bis_kmeans,churnONEHOT_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,6.130656719207764,0.0359,121.5979,2.8873,0.2991,0.0069,0.0273,0.018,0.0192,0.066,0.0112,0.0192,0.2721,skl_bis_kmeans,churnONEHOT_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,6.567838907241821,0.0363,122.0057,2.8436,0.2955,0.0024,0.0216,0.014,0.0152,0.0523,0.0089,0.0152,0.2649,skl_bis_kmeans,churnONEHOT_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,100.0,20,6.232283592224121,0.0363,122.0057,2.8436,0.2955,0.0024,0.0216,0.014,0.0152,0.0523,0.0089,0.0152,0.2649,skl_bis_kmeans,churnONEHOT_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,inf,20,6.2600181102752686,0.0363,122.0057,2.8436,0.2955,0.0024,0.0216,0.014,0.0152,0.0523,0.0089,0.0152,0.2649,skl_bis_kmeans,churnONEHOT_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,6.399996995925903,0.0359,121.5979,2.8873,0.2991,0.0069,0.0273,0.018,0.0192,0.066,0.0112,0.0192,0.2721,skl_bis_kmeans,churnONEHOT_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,100.0,20,7.088594675064087,0.0359,121.5979,2.8873,0.2991,0.0069,0.0273,0.018,0.0192,0.066,0.0112,0.0192,0.2721,skl_bis_kmeans,churnONEHOT_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,6.276257514953613,0.0359,121.5979,2.8873,0.2991,0.0069,0.0273,0.018,0.0192,0.066,0.0112,0.0192,0.2721,skl_bis_kmeans,churnONEHOT_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,6.768167495727539,0.0363,122.0057,2.8436,0.2955,0.0024,0.0216,0.014,0.0152,0.0523,0.0089,0.0152,0.2649,skl_bis_kmeans,churnONEHOT_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,100.0,20,7.087573528289795,0.0363,122.0057,2.8436,0.2955,0.0024,0.0216,0.014,0.0152,0.0523,0.0089,0.0152,0.2649,skl_bis_kmeans,churnONEHOT_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,inf,20,6.19124698638916,0.0363,122.0057,2.8436,0.2955,0.0024,0.0216,0.014,0.0152,0.0523,0.0089,0.0152,0.2649,skl_bis_kmeans,churnONEHOT_y.zip-12_k
