n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,bisecting_strategy,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
10,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,100.0,20,0.1423122882843017,0.1557,141.6259,1.5927,0.4428,0.0075,0.0237,0.0136,0.0167,0.0388,0.0107,0.0167,0.2654,skl_bis_kmeans,german_creditONEHOT_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,inf,20,0.1292798519134521,0.1557,141.6259,1.5927,0.4428,0.0075,0.0237,0.0136,0.0167,0.0388,0.0107,0.0167,0.2654,skl_bis_kmeans,german_creditONEHOT_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,0.132188081741333,0.171,141.667,1.6386,0.4457,0.0105,0.0221,0.0126,0.0158,0.0361,0.0101,0.0158,0.2766,skl_bis_kmeans,german_creditONEHOT_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,100.0,20,0.1443555355072021,0.171,141.667,1.6386,0.4457,0.0105,0.0221,0.0126,0.0158,0.0361,0.0101,0.0158,0.2766,skl_bis_kmeans,german_creditONEHOT_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,0.1414566040039062,0.171,141.667,1.6386,0.4457,0.0105,0.0221,0.0126,0.0158,0.0361,0.0101,0.0158,0.2766,skl_bis_kmeans,german_creditONEHOT_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,0.149393081665039,0.1557,141.6259,1.5927,0.4428,0.0075,0.0237,0.0136,0.0167,0.0388,0.0107,0.0167,0.2654,skl_bis_kmeans,german_creditONEHOT_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,100.0,20,0.1366887092590332,0.1557,141.6259,1.5927,0.4428,0.0075,0.0237,0.0136,0.0167,0.0388,0.0107,0.0167,0.2654,skl_bis_kmeans,german_creditONEHOT_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,inf,20,0.1421790122985839,0.1557,141.6259,1.5927,0.4428,0.0075,0.0237,0.0136,0.0167,0.0388,0.0107,0.0167,0.2654,skl_bis_kmeans,german_creditONEHOT_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,0.1385812759399414,0.171,141.667,1.6386,0.4457,0.0105,0.0221,0.0126,0.0158,0.0361,0.0101,0.0158,0.2766,skl_bis_kmeans,german_creditONEHOT_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,100.0,20,0.1455028057098388,0.171,141.667,1.6386,0.4457,0.0105,0.0221,0.0126,0.0158,0.0361,0.0101,0.0158,0.2766,skl_bis_kmeans,german_creditONEHOT_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,0.1428782939910888,0.171,141.667,1.6386,0.4457,0.0105,0.0221,0.0126,0.0158,0.0361,0.0101,0.0158,0.2766,skl_bis_kmeans,german_creditONEHOT_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,0.1474223136901855,0.1557,141.6259,1.5927,0.4428,0.0075,0.0237,0.0136,0.0167,0.0388,0.0107,0.0167,0.2654,skl_bis_kmeans,german_creditONEHOT_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,100.0,20,0.1797149181365966,0.1557,141.6259,1.5927,0.4428,0.0075,0.0237,0.0136,0.0167,0.0388,0.0107,0.0167,0.2654,skl_bis_kmeans,german_creditONEHOT_y.zip-10_k
10,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,inf,20,0.1370458602905273,0.1557,141.6259,1.5927,0.4428,0.0075,0.0237,0.0136,0.0167,0.0388,0.0107,0.0167,0.2654,skl_bis_kmeans,german_creditONEHOT_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,0.1300556659698486,0.171,141.667,1.6386,0.4457,0.0105,0.0221,0.0126,0.0158,0.0361,0.0101,0.0158,0.2766,skl_bis_kmeans,german_creditONEHOT_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,100.0,20,0.141087532043457,0.171,141.667,1.6386,0.4457,0.0105,0.0221,0.0126,0.0158,0.0361,0.0101,0.0158,0.2766,skl_bis_kmeans,german_creditONEHOT_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,0.1592271327972412,0.171,141.667,1.6386,0.4457,0.0105,0.0221,0.0126,0.0158,0.0361,0.0101,0.0158,0.2766,skl_bis_kmeans,german_creditONEHOT_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,0.1451420783996582,0.1557,141.6259,1.5927,0.4428,0.0075,0.0237,0.0136,0.0167,0.0388,0.0107,0.0167,0.2654,skl_bis_kmeans,german_creditONEHOT_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,100.0,20,0.1423122882843017,0.1557,141.6259,1.5927,0.4428,0.0075,0.0237,0.0136,0.0167,0.0388,0.0107,0.0167,0.2654,skl_bis_kmeans,german_creditONEHOT_y.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,inf,20,0.1292798519134521,0.1557,141.6259,1.5927,0.4428,0.0075,0.0237,0.0136,0.0167,0.0388,0.0107,0.0167,0.2654,skl_bis_kmeans,german_creditONEHOT_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,0.132188081741333,0.171,141.667,1.6386,0.4457,0.0105,0.0221,0.0126,0.0158,0.0361,0.0101,0.0158,0.2766,skl_bis_kmeans,german_creditONEHOT_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,100.0,20,0.1443555355072021,0.171,141.667,1.6386,0.4457,0.0105,0.0221,0.0126,0.0158,0.0361,0.0101,0.0158,0.2766,skl_bis_kmeans,german_creditONEHOT_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,0.1414566040039062,0.171,141.667,1.6386,0.4457,0.0105,0.0221,0.0126,0.0158,0.0361,0.0101,0.0158,0.2766,skl_bis_kmeans,german_creditONEHOT_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,0.149393081665039,0.1557,141.6259,1.5927,0.4428,0.0075,0.0237,0.0136,0.0167,0.0388,0.0107,0.0167,0.2654,skl_bis_kmeans,german_creditONEHOT_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,100.0,20,0.1366887092590332,0.1557,141.6259,1.5927,0.4428,0.0075,0.0237,0.0136,0.0167,0.0388,0.0107,0.0167,0.2654,skl_bis_kmeans,german_creditONEHOT_y.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,inf,20,0.1421790122985839,0.1557,141.6259,1.5927,0.4428,0.0075,0.0237,0.0136,0.0167,0.0388,0.0107,0.0167,0.2654,skl_bis_kmeans,german_creditONEHOT_y.zip-10_k
