n_clusters,labels_as_tree_leaves,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,criterion,splitter,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,class_weight,ccp_alpha,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,100.0,20,1.1056745052337646,0.1987,777.4192,2.0228,0.7237,0.4487,0.3724,0.423,0.4232,0.5411,0.3475,0.4232,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,inf,20,1.118931531906128,0.1987,777.4192,2.0228,0.7237,0.4487,0.3724,0.423,0.4232,0.5411,0.3475,0.4232,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,20,1.099846124649048,0.189,781.5246,2.2583,0.7242,0.4499,0.3739,0.4198,0.42,0.5433,0.3423,0.42,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,20,1.1317031383514404,0.189,781.5246,2.2583,0.7242,0.4499,0.3739,0.4198,0.42,0.5433,0.3423,0.42,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,20,0.9305880069732666,0.189,781.5246,2.2583,0.7242,0.4499,0.3739,0.4198,0.42,0.5433,0.3423,0.42,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,20,1.0375051498413086,0.1987,777.4192,2.0228,0.7237,0.4487,0.3724,0.423,0.4232,0.5411,0.3475,0.4232,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,100.0,20,0.8549015522003174,0.1987,777.4192,2.0228,0.7237,0.4487,0.3724,0.423,0.4232,0.5411,0.3475,0.4232,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,inf,20,0.8724160194396973,0.1987,777.4192,2.0228,0.7237,0.4487,0.3724,0.423,0.4232,0.5411,0.3475,0.4232,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,1000.0,20,1.063368797302246,0.189,781.5246,2.2583,0.7242,0.4499,0.3739,0.4198,0.42,0.5433,0.3423,0.42,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,100.0,20,1.1150898933410645,0.189,781.5246,2.2583,0.7242,0.4499,0.3739,0.4198,0.42,0.5433,0.3423,0.42,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,inf,20,1.1714980602264404,0.189,781.5246,2.2583,0.7242,0.4499,0.3739,0.4198,0.42,0.5433,0.3423,0.42,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,1000.0,20,1.0637788772583008,0.1987,777.4192,2.0228,0.7237,0.4487,0.3724,0.423,0.4232,0.5411,0.3475,0.4232,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,100.0,20,1.2548165321350098,0.1987,777.4192,2.0228,0.7237,0.4487,0.3724,0.423,0.4232,0.5411,0.3475,0.4232,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,inf,20,1.165866136550903,0.1987,777.4192,2.0228,0.7237,0.4487,0.3724,0.423,0.4232,0.5411,0.3475,0.4232,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,20,1.1685421466827393,0.189,781.5246,2.2583,0.7242,0.4499,0.3739,0.4198,0.42,0.5433,0.3423,0.42,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,20,1.146902561187744,0.189,781.5246,2.2583,0.7242,0.4499,0.3739,0.4198,0.42,0.5433,0.3423,0.42,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,20,1.0324666500091553,0.189,781.5246,2.2583,0.7242,0.4499,0.3739,0.4198,0.42,0.5433,0.3423,0.42,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,20,0.9973900318145752,0.1987,777.4192,2.0228,0.7237,0.4487,0.3724,0.423,0.4232,0.5411,0.3475,0.4232,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,100.0,20,1.063075065612793,0.1987,777.4192,2.0228,0.7237,0.4487,0.3724,0.423,0.4232,0.5411,0.3475,0.4232,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,inf,20,1.015864372253418,0.1987,777.4192,2.0228,0.7237,0.4487,0.3724,0.423,0.4232,0.5411,0.3475,0.4232,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,1000.0,20,1.1497478485107422,0.189,781.5246,2.2583,0.7242,0.4499,0.3739,0.4198,0.42,0.5433,0.3423,0.42,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,100.0,20,1.0799505710601809,0.189,781.5246,2.2583,0.7242,0.4499,0.3739,0.4198,0.42,0.5433,0.3423,0.42,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,inf,20,0.9554615020751952,0.189,781.5246,2.2583,0.7242,0.4499,0.3739,0.4198,0.42,0.5433,0.3423,0.42,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,1000.0,20,0.946380853652954,0.1987,777.4192,2.0228,0.7237,0.4487,0.3724,0.423,0.4232,0.5411,0.3475,0.4232,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,100.0,20,1.1399757862091064,0.1987,777.4192,2.0228,0.7237,0.4487,0.3724,0.423,0.4232,0.5411,0.3475,0.4232,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,inf,20,1.1930177211761477,0.1987,777.4192,2.0228,0.7237,0.4487,0.3724,0.423,0.4232,0.5411,0.3475,0.4232,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,20,1.0605432987213137,0.189,781.5246,2.2583,0.7242,0.4499,0.3739,0.4198,0.42,0.5433,0.3423,0.42,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,20,1.244842529296875,0.189,781.5246,2.2583,0.7242,0.4499,0.3739,0.4198,0.42,0.5433,0.3423,0.42,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,20,1.241666555404663,0.189,781.5246,2.2583,0.7242,0.4499,0.3739,0.4198,0.42,0.5433,0.3423,0.42,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,20,1.0878808498382568,0.1987,777.4192,2.0228,0.7237,0.4487,0.3724,0.423,0.4232,0.5411,0.3475,0.4232,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,100.0,20,1.1916108131408691,0.1987,777.4192,2.0228,0.7237,0.4487,0.3724,0.423,0.4232,0.5411,0.3475,0.4232,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,inf,20,0.986070156097412,0.1987,777.4192,2.0228,0.7237,0.4487,0.3724,0.423,0.4232,0.5411,0.3475,0.4232,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,1000.0,20,1.0781309604644775,0.189,781.5246,2.2583,0.7242,0.4499,0.3739,0.4198,0.42,0.5433,0.3423,0.42,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,100.0,20,0.8729619979858398,0.189,781.5246,2.2583,0.7242,0.4499,0.3739,0.4198,0.42,0.5433,0.3423,0.42,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,inf,20,0.978449821472168,0.189,781.5246,2.2583,0.7242,0.4499,0.3739,0.4198,0.42,0.5433,0.3423,0.42,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,1000.0,20,1.0806286334991455,0.1987,777.4192,2.0228,0.7237,0.4487,0.3724,0.423,0.4232,0.5411,0.3475,0.4232,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,100.0,20,1.1056745052337646,0.1987,777.4192,2.0228,0.7237,0.4487,0.3724,0.423,0.4232,0.5411,0.3475,0.4232,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,inf,20,1.118931531906128,0.1987,777.4192,2.0228,0.7237,0.4487,0.3724,0.423,0.4232,0.5411,0.3475,0.4232,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,20,1.099846124649048,0.189,781.5246,2.2583,0.7242,0.4499,0.3739,0.4198,0.42,0.5433,0.3423,0.42,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,20,1.1317031383514404,0.189,781.5246,2.2583,0.7242,0.4499,0.3739,0.4198,0.42,0.5433,0.3423,0.42,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,20,0.9305880069732666,0.189,781.5246,2.2583,0.7242,0.4499,0.3739,0.4198,0.42,0.5433,0.3423,0.42,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,20,1.0375051498413086,0.1987,777.4192,2.0228,0.7237,0.4487,0.3724,0.423,0.4232,0.5411,0.3475,0.4232,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,100.0,20,0.8549015522003174,0.1987,777.4192,2.0228,0.7237,0.4487,0.3724,0.423,0.4232,0.5411,0.3475,0.4232,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,inf,20,0.8724160194396973,0.1987,777.4192,2.0228,0.7237,0.4487,0.3724,0.423,0.4232,0.5411,0.3475,0.4232,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,1000.0,20,1.063368797302246,0.189,781.5246,2.2583,0.7242,0.4499,0.3739,0.4198,0.42,0.5433,0.3423,0.42,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,100.0,20,1.1150898933410645,0.189,781.5246,2.2583,0.7242,0.4499,0.3739,0.4198,0.42,0.5433,0.3423,0.42,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,inf,20,1.1714980602264404,0.189,781.5246,2.2583,0.7242,0.4499,0.3739,0.4198,0.42,0.5433,0.3423,0.42,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,1000.0,20,1.0637788772583008,0.1987,777.4192,2.0228,0.7237,0.4487,0.3724,0.423,0.4232,0.5411,0.3475,0.4232,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,100.0,20,1.2548165321350098,0.1987,777.4192,2.0228,0.7237,0.4487,0.3724,0.423,0.4232,0.5411,0.3475,0.4232,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,inf,20,1.165866136550903,0.1987,777.4192,2.0228,0.7237,0.4487,0.3724,0.423,0.4232,0.5411,0.3475,0.4232,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,20,1.1685421466827393,0.189,781.5246,2.2583,0.7242,0.4499,0.3739,0.4198,0.42,0.5433,0.3423,0.42,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,20,1.146902561187744,0.189,781.5246,2.2583,0.7242,0.4499,0.3739,0.4198,0.42,0.5433,0.3423,0.42,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,20,1.0324666500091553,0.189,781.5246,2.2583,0.7242,0.4499,0.3739,0.4198,0.42,0.5433,0.3423,0.42,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,20,0.9973900318145752,0.1987,777.4192,2.0228,0.7237,0.4487,0.3724,0.423,0.4232,0.5411,0.3475,0.4232,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,100.0,20,1.063075065612793,0.1987,777.4192,2.0228,0.7237,0.4487,0.3724,0.423,0.4232,0.5411,0.3475,0.4232,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,inf,20,1.015864372253418,0.1987,777.4192,2.0228,0.7237,0.4487,0.3724,0.423,0.4232,0.5411,0.3475,0.4232,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,1000.0,20,1.1497478485107422,0.189,781.5246,2.2583,0.7242,0.4499,0.3739,0.4198,0.42,0.5433,0.3423,0.42,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,100.0,20,1.0799505710601809,0.189,781.5246,2.2583,0.7242,0.4499,0.3739,0.4198,0.42,0.5433,0.3423,0.42,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,inf,20,0.9554615020751952,0.189,781.5246,2.2583,0.7242,0.4499,0.3739,0.4198,0.42,0.5433,0.3423,0.42,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,1000.0,20,0.946380853652954,0.1987,777.4192,2.0228,0.7237,0.4487,0.3724,0.423,0.4232,0.5411,0.3475,0.4232,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,100.0,20,1.1399757862091064,0.1987,777.4192,2.0228,0.7237,0.4487,0.3724,0.423,0.4232,0.5411,0.3475,0.4232,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
4,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,inf,20,1.1930177211761477,0.1987,777.4192,2.0228,0.7237,0.4487,0.3724,0.423,0.4232,0.5411,0.3475,0.4232,0.692,kmeans+dt,compas-scores-two-yearsONEHOT_y.zip-4_True_k
