threshold,branching_factor,n_clusters,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
0.5,50,12,0.0283689498901367,0.5066,3184.5236,0.7078,0.7969,0.4397,1.2432,0.7403,0.7415,0.8723,0.6448,0.7415,0.5878,inf,20.0,skl_birch,cure-t1-2000n-2D_y.zip
0.5,50,2,0.028440237045288,0.3989,1253.14,1.0397,0.7329,0.4942,0.6191,0.6052,0.6057,0.4344,1.0,0.6057,0.73,1000.0,20.0,skl_birch,cure-t1-2000n-2D_y.zip
0.5,50,2,0.028914451599121,0.3989,1253.14,1.0397,0.7329,0.4942,0.6191,0.6052,0.6057,0.4344,1.0,0.6057,0.73,100.0,20.0,skl_birch,cure-t1-2000n-2D_y.zip
0.5,50,2,0.0285229682922363,0.3989,1253.14,1.0397,0.7329,0.4942,0.6191,0.6052,0.6057,0.4344,1.0,0.6057,0.73,inf,20.0,skl_birch,cure-t1-2000n-2D_y.zip
0.5,50,4,0.02885103225708,0.5109,2358.786,0.5907,0.9769,0.9467,1.2432,0.9295,0.9297,0.8723,0.9951,0.9297,0.9642,1000.0,20.0,skl_birch,cure-t1-2000n-2D_y.zip
0.5,50,4,0.0286633968353271,0.5109,2358.786,0.5907,0.9769,0.9467,1.2432,0.9295,0.9297,0.8723,0.9951,0.9297,0.9642,100.0,20.0,skl_birch,cure-t1-2000n-2D_y.zip
0.5,50,4,0.0286037921905517,0.5109,2358.786,0.5907,0.9769,0.9467,1.2432,0.9295,0.9297,0.8723,0.9951,0.9297,0.9642,inf,20.0,skl_birch,cure-t1-2000n-2D_y.zip
0.5,50,6,0.0287814140319824,0.4824,2805.3287,0.7385,0.8259,0.5343,1.2432,0.7794,0.7803,0.8723,0.7059,0.7803,0.6624,1000.0,20.0,skl_birch,cure-t1-2000n-2D_y.zip
0.5,50,6,0.0284018516540527,0.4824,2805.3287,0.7385,0.8259,0.5343,1.2432,0.7794,0.7803,0.8723,0.7059,0.7803,0.6624,100.0,20.0,skl_birch,cure-t1-2000n-2D_y.zip
0.5,50,6,0.0283923149108886,0.4824,2805.3287,0.7385,0.8259,0.5343,1.2432,0.7794,0.7803,0.8723,0.7059,0.7803,0.6624,inf,20.0,skl_birch,cure-t1-2000n-2D_y.zip
0.5,50,8,0.0282814502716064,0.5066,3184.5236,0.7078,0.7969,0.4397,1.2432,0.7403,0.7415,0.8723,0.6448,0.7415,0.5878,1000.0,20.0,skl_birch,cure-t1-2000n-2D_y.zip
0.5,50,8,0.028419017791748,0.5066,3184.5236,0.7078,0.7969,0.4397,1.2432,0.7403,0.7415,0.8723,0.6448,0.7415,0.5878,100.0,20.0,skl_birch,cure-t1-2000n-2D_y.zip
0.5,50,8,0.0282678604125976,0.5066,3184.5236,0.7078,0.7969,0.4397,1.2432,0.7403,0.7415,0.8723,0.6448,0.7415,0.5878,inf,20.0,skl_birch,cure-t1-2000n-2D_y.zip
