n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
12,k-means++,11,500,0.0001,False,42,True,lloyd,0.0759563446044921,0.4936,4135.7119,0.7323,0.7765,0.3381,1.3892,0.7098,0.7119,0.9747,0.5608,0.7119,0.5166,100.0,20.0,skl_kmeans,cure-t1-2000n-2D_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,0.0717983245849609,0.4936,4135.7119,0.7323,0.7765,0.3381,1.3892,0.7098,0.7119,0.9747,0.5608,0.7119,0.5166,inf,20.0,skl_kmeans,cure-t1-2000n-2D_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,0.065765380859375,0.4936,4135.7119,0.7323,0.7765,0.3381,1.3892,0.7098,0.7119,0.9747,0.5608,0.7119,0.5166,1000.0,20.0,skl_kmeans,cure-t1-2000n-2D_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,0.0673263072967529,0.4936,4135.7119,0.7323,0.7765,0.3381,1.3892,0.7098,0.7119,0.9747,0.5608,0.7119,0.5166,100.0,20.0,skl_kmeans,cure-t1-2000n-2D_y.zip-12_k
12,k-means++,11,100,0.0001,False,42,True,lloyd,0.0415329933166503,0.4936,4135.7119,0.7323,0.7765,0.3381,1.3892,0.7098,0.7119,0.9747,0.5608,0.7119,0.5166,inf,20.0,skl_kmeans,cure-t1-2000n-2D_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,0.0549113750457763,0.4936,4135.7119,0.7323,0.7765,0.3381,1.3892,0.7098,0.7119,0.9747,0.5608,0.7119,0.5166,1000.0,20.0,skl_kmeans,cure-t1-2000n-2D_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,0.0704295635223388,0.4936,4135.7119,0.7323,0.7765,0.3381,1.3892,0.7098,0.7119,0.9747,0.5608,0.7119,0.5166,100.0,20.0,skl_kmeans,cure-t1-2000n-2D_y.zip-12_k
12,k-means++,11,300,0.0001,False,42,True,lloyd,0.0573649406433105,0.4936,4135.7119,0.7323,0.7765,0.3381,1.3892,0.7098,0.7119,0.9747,0.5608,0.7119,0.5166,inf,20.0,skl_kmeans,cure-t1-2000n-2D_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,0.0608577728271484,0.4936,4135.7119,0.7323,0.7765,0.3381,1.3892,0.7098,0.7119,0.9747,0.5608,0.7119,0.5166,1000.0,20.0,skl_kmeans,cure-t1-2000n-2D_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,0.0759563446044921,0.4936,4135.7119,0.7323,0.7765,0.3381,1.3892,0.7098,0.7119,0.9747,0.5608,0.7119,0.5166,100.0,20.0,skl_kmeans,cure-t1-2000n-2D_y.zip-12_k
12,k-means++,11,500,0.0001,False,42,True,lloyd,0.0717983245849609,0.4936,4135.7119,0.7323,0.7765,0.3381,1.3892,0.7098,0.7119,0.9747,0.5608,0.7119,0.5166,inf,20.0,skl_kmeans,cure-t1-2000n-2D_y.zip-12_k
