n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,bisecting_strategy,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,alg,dataset
10,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,100.0,20,8.398856401443481,0.1012,1831.7214,2.3489,skl_bis_kmeans,ficoONEHOT.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,8.748310089111328,0.1012,1831.7214,2.3489,skl_bis_kmeans,ficoONEHOT.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,8.274727582931519,0.0933,1795.8959,2.345,skl_bis_kmeans,ficoONEHOT.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,100.0,20,8.031750440597534,0.0933,1795.8959,2.345,skl_bis_kmeans,ficoONEHOT.zip-10_k
10,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,inf,20,8.024787425994873,0.0933,1795.8959,2.345,skl_bis_kmeans,ficoONEHOT.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,8.330230712890625,0.1012,1831.7214,2.3489,skl_bis_kmeans,ficoONEHOT.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,100.0,20,9.13150191307068,0.1012,1831.7214,2.3489,skl_bis_kmeans,ficoONEHOT.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,8.611923456192017,0.1012,1831.7214,2.3489,skl_bis_kmeans,ficoONEHOT.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,8.110063076019287,0.0933,1795.8959,2.345,skl_bis_kmeans,ficoONEHOT.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,100.0,20,7.610613584518433,0.0933,1795.8959,2.345,skl_bis_kmeans,ficoONEHOT.zip-10_k
10,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,inf,20,7.961167573928833,0.0933,1795.8959,2.345,skl_bis_kmeans,ficoONEHOT.zip-10_k
