n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,bisecting_strategy,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
2,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,0.0384914875030517,0.3915,1317.2497,1.0846,0.6642,0.3446,0.4712,0.451,0.4517,0.3306,0.7127,0.4517,0.6218,inf,20.0,skl_bis_kmeans,cure-t1-2000n-2D_y.zip-2_k
2,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,0.0417418479919433,0.3915,1317.2497,1.0846,0.6642,0.3446,0.4712,0.451,0.4517,0.3306,0.7127,0.4517,0.6218,1000.0,20.0,skl_bis_kmeans,cure-t1-2000n-2D_y.zip-2_k
2,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,0.0396933555603027,0.3915,1317.2497,1.0846,0.6642,0.3446,0.4712,0.451,0.4517,0.3306,0.7127,0.4517,0.6218,100.0,20.0,skl_bis_kmeans,cure-t1-2000n-2D_y.zip-2_k
2,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,0.0113081932067871,0.3915,1317.2497,1.0846,0.6642,0.3446,0.4712,0.451,0.4517,0.3306,0.7127,0.4517,0.6218,inf,20.0,skl_bis_kmeans,cure-t1-2000n-2D_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.0289576053619384,0.3915,1317.2497,1.0846,0.6642,0.3446,0.4712,0.451,0.4517,0.3306,0.7127,0.4517,0.6218,1000.0,20.0,skl_bis_kmeans,cure-t1-2000n-2D_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.0115306377410888,0.3915,1317.2497,1.0846,0.6642,0.3446,0.4712,0.451,0.4517,0.3306,0.7127,0.4517,0.6218,100.0,20.0,skl_bis_kmeans,cure-t1-2000n-2D_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.0424115657806396,0.3915,1317.2497,1.0846,0.6642,0.3446,0.4712,0.451,0.4517,0.3306,0.7127,0.4517,0.6218,inf,20.0,skl_bis_kmeans,cure-t1-2000n-2D_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.0388505458831787,0.3915,1317.2497,1.0846,0.6642,0.3446,0.4712,0.451,0.4517,0.3306,0.7127,0.4517,0.6218,1000.0,20.0,skl_bis_kmeans,cure-t1-2000n-2D_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.0113024711608886,0.3915,1317.2497,1.0846,0.6642,0.3446,0.4712,0.451,0.4517,0.3306,0.7127,0.4517,0.6218,100.0,20.0,skl_bis_kmeans,cure-t1-2000n-2D_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.0443031787872314,0.3915,1317.2497,1.0846,0.6642,0.3446,0.4712,0.451,0.4517,0.3306,0.7127,0.4517,0.6218,inf,20.0,skl_bis_kmeans,cure-t1-2000n-2D_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.0718019008636474,0.3915,1317.2497,1.0846,0.6642,0.3446,0.4712,0.451,0.4517,0.3306,0.7127,0.4517,0.6218,1000.0,20.0,skl_bis_kmeans,cure-t1-2000n-2D_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.0424215793609619,0.3915,1317.2497,1.0846,0.6642,0.3446,0.4712,0.451,0.4517,0.3306,0.7127,0.4517,0.6218,100.0,20.0,skl_bis_kmeans,cure-t1-2000n-2D_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.011427879333496,0.3915,1317.2497,1.0846,0.6642,0.3446,0.4712,0.451,0.4517,0.3306,0.7127,0.4517,0.6218,inf,20.0,skl_bis_kmeans,cure-t1-2000n-2D_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.0417399406433105,0.3915,1317.2497,1.0846,0.6642,0.3446,0.4712,0.451,0.4517,0.3306,0.7127,0.4517,0.6218,1000.0,20.0,skl_bis_kmeans,cure-t1-2000n-2D_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.0386493206024169,0.3915,1317.2497,1.0846,0.6642,0.3446,0.4712,0.451,0.4517,0.3306,0.7127,0.4517,0.6218,100.0,20.0,skl_bis_kmeans,cure-t1-2000n-2D_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.0695836544036865,0.3915,1317.2497,1.0846,0.6642,0.3446,0.4712,0.451,0.4517,0.3306,0.7127,0.4517,0.6218,inf,20.0,skl_bis_kmeans,cure-t1-2000n-2D_y.zip-2_k
