n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,bisecting_strategy,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
6,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.6509480476379395,0.4707,5222.8949,0.9011,0.8835,0.4781,1.7093,0.7658,0.7666,0.6315,0.9752,0.7666,0.5959,100.0,20.0,skl_bis_kmeans,s-set1_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.7124896049499512,0.4707,5222.8949,0.9011,0.8835,0.4781,1.7093,0.7658,0.7666,0.6315,0.9752,0.7666,0.5959,inf,20.0,skl_bis_kmeans,s-set1_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,1.124363899230957,0.4707,5222.8949,0.9011,0.8835,0.4781,1.7093,0.7658,0.7666,0.6315,0.9752,0.7666,0.5959,,,skl_bis_kmeans,s-set1_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.5745930671691895,0.4707,5222.8949,0.9011,0.8835,0.4781,1.7093,0.7658,0.7666,0.6315,0.9752,0.7666,0.5959,1000.0,20.0,skl_bis_kmeans,s-set1_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.9695734977722168,0.4707,5222.8949,0.9011,0.8835,0.4781,1.7093,0.7658,0.7666,0.6315,0.9752,0.7666,0.5959,100.0,20.0,skl_bis_kmeans,s-set1_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.999356746673584,0.4707,5222.8949,0.9011,0.8835,0.4781,1.7093,0.7658,0.7666,0.6315,0.9752,0.7666,0.5959,inf,20.0,skl_bis_kmeans,s-set1_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.9353592395782472,0.4707,5222.8949,0.9011,0.8835,0.4781,1.7093,0.7658,0.7666,0.6315,0.9752,0.7666,0.5959,,,skl_bis_kmeans,s-set1_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.3840219974517822,0.4707,5222.8949,0.9011,0.8835,0.4781,1.7093,0.7658,0.7666,0.6315,0.9752,0.7666,0.5959,1000.0,20.0,skl_bis_kmeans,s-set1_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.9686295986175536,0.4707,5222.8949,0.9011,0.8835,0.4781,1.7093,0.7658,0.7666,0.6315,0.9752,0.7666,0.5959,100.0,20.0,skl_bis_kmeans,s-set1_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.8429737091064453,0.4707,5222.8949,0.9011,0.8835,0.4781,1.7093,0.7658,0.7666,0.6315,0.9752,0.7666,0.5959,inf,20.0,skl_bis_kmeans,s-set1_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,1.0219438076019287,0.4707,5222.8949,0.9011,0.8835,0.4781,1.7093,0.7658,0.7666,0.6315,0.9752,0.7666,0.5959,,,skl_bis_kmeans,s-set1_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.650231122970581,0.4707,5222.8949,0.9011,0.8835,0.4781,1.7093,0.7658,0.7666,0.6315,0.9752,0.7666,0.5959,1000.0,20.0,skl_bis_kmeans,s-set1_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,1.072347640991211,0.4707,5222.8949,0.9011,0.8835,0.4781,1.7093,0.7658,0.7666,0.6315,0.9752,0.7666,0.5959,100.0,20.0,skl_bis_kmeans,s-set1_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.8505358695983887,0.4707,5222.8949,0.9011,0.8835,0.4781,1.7093,0.7658,0.7666,0.6315,0.9752,0.7666,0.5959,inf,20.0,skl_bis_kmeans,s-set1_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,0.9577686786651612,0.4707,5222.8949,0.9011,0.8835,0.4781,1.7093,0.7658,0.7666,0.6315,0.9752,0.7666,0.5959,1000.0,20.0,skl_bis_kmeans,s-set1_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,2.4978067874908447,0.4707,5222.8949,0.9011,0.8835,0.4781,1.7093,0.7658,0.7666,0.6315,0.9752,0.7666,0.5959,100.0,20.0,skl_bis_kmeans,s-set1_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,0.8328924179077148,0.4707,5222.8949,0.9011,0.8835,0.4781,1.7093,0.7658,0.7666,0.6315,0.9752,0.7666,0.5959,inf,20.0,skl_bis_kmeans,s-set1_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,0.7861273288726807,0.4707,5222.8949,0.9011,0.8835,0.4781,1.7093,0.7658,0.7666,0.6315,0.9752,0.7666,0.5959,1000.0,20.0,skl_bis_kmeans,s-set1_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,0.8788783550262451,0.4707,5222.8949,0.9011,0.8835,0.4781,1.7093,0.7658,0.7666,0.6315,0.9752,0.7666,0.5959,100.0,20.0,skl_bis_kmeans,s-set1_y.zip-6_k
6,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,0.881263017654419,0.4707,5222.8949,0.9011,0.8835,0.4781,1.7093,0.7658,0.7666,0.6315,0.9752,0.7666,0.5959,inf,20.0,skl_bis_kmeans,s-set1_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.7418091297149658,0.4707,5222.8949,0.9011,0.8835,0.4781,1.7093,0.7658,0.7666,0.6315,0.9752,0.7666,0.5959,1000.0,20.0,skl_bis_kmeans,s-set1_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.6509480476379395,0.4707,5222.8949,0.9011,0.8835,0.4781,1.7093,0.7658,0.7666,0.6315,0.9752,0.7666,0.5959,100.0,20.0,skl_bis_kmeans,s-set1_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.7124896049499512,0.4707,5222.8949,0.9011,0.8835,0.4781,1.7093,0.7658,0.7666,0.6315,0.9752,0.7666,0.5959,inf,20.0,skl_bis_kmeans,s-set1_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.5745930671691895,0.4707,5222.8949,0.9011,0.8835,0.4781,1.7093,0.7658,0.7666,0.6315,0.9752,0.7666,0.5959,1000.0,20.0,skl_bis_kmeans,s-set1_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.9695734977722168,0.4707,5222.8949,0.9011,0.8835,0.4781,1.7093,0.7658,0.7666,0.6315,0.9752,0.7666,0.5959,100.0,20.0,skl_bis_kmeans,s-set1_y.zip-6_k
6,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.999356746673584,0.4707,5222.8949,0.9011,0.8835,0.4781,1.7093,0.7658,0.7666,0.6315,0.9752,0.7666,0.5959,inf,20.0,skl_bis_kmeans,s-set1_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.3840219974517822,0.4707,5222.8949,0.9011,0.8835,0.4781,1.7093,0.7658,0.7666,0.6315,0.9752,0.7666,0.5959,1000.0,20.0,skl_bis_kmeans,s-set1_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.9686295986175536,0.4707,5222.8949,0.9011,0.8835,0.4781,1.7093,0.7658,0.7666,0.6315,0.9752,0.7666,0.5959,100.0,20.0,skl_bis_kmeans,s-set1_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.8429737091064453,0.4707,5222.8949,0.9011,0.8835,0.4781,1.7093,0.7658,0.7666,0.6315,0.9752,0.7666,0.5959,inf,20.0,skl_bis_kmeans,s-set1_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.650231122970581,0.4707,5222.8949,0.9011,0.8835,0.4781,1.7093,0.7658,0.7666,0.6315,0.9752,0.7666,0.5959,1000.0,20.0,skl_bis_kmeans,s-set1_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,1.072347640991211,0.4707,5222.8949,0.9011,0.8835,0.4781,1.7093,0.7658,0.7666,0.6315,0.9752,0.7666,0.5959,100.0,20.0,skl_bis_kmeans,s-set1_y.zip-6_k
6,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.8505358695983887,0.4707,5222.8949,0.9011,0.8835,0.4781,1.7093,0.7658,0.7666,0.6315,0.9752,0.7666,0.5959,inf,20.0,skl_bis_kmeans,s-set1_y.zip-6_k
