n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,bisecting_strategy,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,max_nbr_values,max_nbr_values_cat,alg,dataset
2,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.0083770751953125,0.4543,2263.6254,1.1034,0.6351,0.2729,0.6905,0.5008,0.5013,0.3345,1.0,0.5013,0.5233,100.0,20.0,skl_bis_kmeans,2d-10c_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.0083818435668945,0.4543,2263.6254,1.1034,0.6351,0.2729,0.6905,0.5008,0.5013,0.3345,1.0,0.5013,0.5233,inf,20.0,skl_bis_kmeans,2d-10c_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.0086703300476074,0.4543,2263.6254,1.1034,0.6351,0.2729,0.6905,0.5008,0.5013,0.3345,1.0,0.5013,0.5233,,,skl_bis_kmeans,2d-10c_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.0082523822784423,0.4543,2263.6254,1.1034,0.6351,0.2729,0.6905,0.5008,0.5013,0.3345,1.0,0.5013,0.5233,1000.0,20.0,skl_bis_kmeans,2d-10c_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.0080997943878173,0.4543,2263.6254,1.1034,0.6351,0.2729,0.6905,0.5008,0.5013,0.3345,1.0,0.5013,0.5233,100.0,20.0,skl_bis_kmeans,2d-10c_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.0084314346313476,0.4543,2263.6254,1.1034,0.6351,0.2729,0.6905,0.5008,0.5013,0.3345,1.0,0.5013,0.5233,inf,20.0,skl_bis_kmeans,2d-10c_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.0086872577667236,0.4543,2263.6254,1.1034,0.6351,0.2729,0.6905,0.5008,0.5013,0.3345,1.0,0.5013,0.5233,,,skl_bis_kmeans,2d-10c_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.0085108280181884,0.4543,2263.6254,1.1034,0.6351,0.2729,0.6905,0.5008,0.5013,0.3345,1.0,0.5013,0.5233,1000.0,20.0,skl_bis_kmeans,2d-10c_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.0082197189331054,0.4543,2263.6254,1.1034,0.6351,0.2729,0.6905,0.5008,0.5013,0.3345,1.0,0.5013,0.5233,100.0,20.0,skl_bis_kmeans,2d-10c_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.0082857608795166,0.4543,2263.6254,1.1034,0.6351,0.2729,0.6905,0.5008,0.5013,0.3345,1.0,0.5013,0.5233,inf,20.0,skl_bis_kmeans,2d-10c_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.0097277164459228,0.4543,2263.6254,1.1034,0.6351,0.2729,0.6905,0.5008,0.5013,0.3345,1.0,0.5013,0.5233,,,skl_bis_kmeans,2d-10c_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.0081465244293212,0.4543,2263.6254,1.1034,0.6351,0.2729,0.6905,0.5008,0.5013,0.3345,1.0,0.5013,0.5233,1000.0,20.0,skl_bis_kmeans,2d-10c_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.0084574222564697,0.4543,2263.6254,1.1034,0.6351,0.2729,0.6905,0.5008,0.5013,0.3345,1.0,0.5013,0.5233,100.0,20.0,skl_bis_kmeans,2d-10c_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.0086119174957275,0.4543,2263.6254,1.1034,0.6351,0.2729,0.6905,0.5008,0.5013,0.3345,1.0,0.5013,0.5233,inf,20.0,skl_bis_kmeans,2d-10c_y.zip-2_k
2,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,0.0088779926300048,0.4543,2263.6254,1.1034,0.6351,0.2729,0.6905,0.5008,0.5013,0.3345,1.0,0.5013,0.5233,1000.0,20.0,skl_bis_kmeans,2d-10c_y.zip-2_k
2,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,0.0086240768432617,0.4543,2263.6254,1.1034,0.6351,0.2729,0.6905,0.5008,0.5013,0.3345,1.0,0.5013,0.5233,100.0,20.0,skl_bis_kmeans,2d-10c_y.zip-2_k
2,k-means++,11,100,0.0001,False,42,True,lloyd,biggest_inertia,0.0381445884704589,0.4543,2263.6254,1.1034,0.6351,0.2729,0.6905,0.5008,0.5013,0.3345,1.0,0.5013,0.5233,inf,20.0,skl_bis_kmeans,2d-10c_y.zip-2_k
2,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,0.0086667537689208,0.4543,2263.6254,1.1034,0.6351,0.2729,0.6905,0.5008,0.5013,0.3345,1.0,0.5013,0.5233,1000.0,20.0,skl_bis_kmeans,2d-10c_y.zip-2_k
2,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,0.0083796977996826,0.4543,2263.6254,1.1034,0.6351,0.2729,0.6905,0.5008,0.5013,0.3345,1.0,0.5013,0.5233,100.0,20.0,skl_bis_kmeans,2d-10c_y.zip-2_k
2,k-means++,11,100,0.0001,False,42,True,lloyd,largest_cluster,0.0129468441009521,0.4543,2263.6254,1.1034,0.6351,0.2729,0.6905,0.5008,0.5013,0.3345,1.0,0.5013,0.5233,inf,20.0,skl_bis_kmeans,2d-10c_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.0085034370422363,0.4543,2263.6254,1.1034,0.6351,0.2729,0.6905,0.5008,0.5013,0.3345,1.0,0.5013,0.5233,1000.0,20.0,skl_bis_kmeans,2d-10c_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.0083770751953125,0.4543,2263.6254,1.1034,0.6351,0.2729,0.6905,0.5008,0.5013,0.3345,1.0,0.5013,0.5233,100.0,20.0,skl_bis_kmeans,2d-10c_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,biggest_inertia,0.0083818435668945,0.4543,2263.6254,1.1034,0.6351,0.2729,0.6905,0.5008,0.5013,0.3345,1.0,0.5013,0.5233,inf,20.0,skl_bis_kmeans,2d-10c_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.0082523822784423,0.4543,2263.6254,1.1034,0.6351,0.2729,0.6905,0.5008,0.5013,0.3345,1.0,0.5013,0.5233,1000.0,20.0,skl_bis_kmeans,2d-10c_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.0080997943878173,0.4543,2263.6254,1.1034,0.6351,0.2729,0.6905,0.5008,0.5013,0.3345,1.0,0.5013,0.5233,100.0,20.0,skl_bis_kmeans,2d-10c_y.zip-2_k
2,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,0.0084314346313476,0.4543,2263.6254,1.1034,0.6351,0.2729,0.6905,0.5008,0.5013,0.3345,1.0,0.5013,0.5233,inf,20.0,skl_bis_kmeans,2d-10c_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.0085108280181884,0.4543,2263.6254,1.1034,0.6351,0.2729,0.6905,0.5008,0.5013,0.3345,1.0,0.5013,0.5233,1000.0,20.0,skl_bis_kmeans,2d-10c_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.0082197189331054,0.4543,2263.6254,1.1034,0.6351,0.2729,0.6905,0.5008,0.5013,0.3345,1.0,0.5013,0.5233,100.0,20.0,skl_bis_kmeans,2d-10c_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,0.0082857608795166,0.4543,2263.6254,1.1034,0.6351,0.2729,0.6905,0.5008,0.5013,0.3345,1.0,0.5013,0.5233,inf,20.0,skl_bis_kmeans,2d-10c_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.0081465244293212,0.4543,2263.6254,1.1034,0.6351,0.2729,0.6905,0.5008,0.5013,0.3345,1.0,0.5013,0.5233,1000.0,20.0,skl_bis_kmeans,2d-10c_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.0084574222564697,0.4543,2263.6254,1.1034,0.6351,0.2729,0.6905,0.5008,0.5013,0.3345,1.0,0.5013,0.5233,100.0,20.0,skl_bis_kmeans,2d-10c_y.zip-2_k
2,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,0.0086119174957275,0.4543,2263.6254,1.1034,0.6351,0.2729,0.6905,0.5008,0.5013,0.3345,1.0,0.5013,0.5233,inf,20.0,skl_bis_kmeans,2d-10c_y.zip-2_k
