n_clusters,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,bisecting_strategy,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
8,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,0.1748819351196289,0.1831,101.246,1.2689,0.5269,0.0578,0.1662,0.1184,0.1231,0.2411,0.0827,0.1231,0.3197,skl_bis_kmeans,home_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,20.0,20,0.1229104995727539,0.1821,101.0898,1.2834,0.5269,0.0579,0.169,0.1202,0.1249,0.2453,0.0837,0.1249,0.3184,skl_bis_kmeans,home_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,inf,100,0.1222915649414062,0.1831,101.246,1.2689,0.5269,0.0578,0.1662,0.1184,0.1231,0.2411,0.0827,0.1231,0.3197,skl_bis_kmeans,home_y.zip-8_k
8,k-means++,11,300,0.0001,False,42,True,lloyd,largest_cluster,inf,20,0.1220271587371826,0.1831,101.246,1.2689,0.5269,0.0578,0.1662,0.1184,0.1231,0.2411,0.0827,0.1231,0.3197,skl_bis_kmeans,home_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,100,0.1293511390686035,0.2159,149.5139,1.2168,0.5506,0.1047,0.206,0.1577,0.1626,0.299,0.1117,0.1626,0.3853,skl_bis_kmeans,home_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,1000.0,20,0.1249942779541015,0.2159,149.5139,1.2168,0.5506,0.1047,0.206,0.1577,0.1626,0.299,0.1117,0.1626,0.3853,skl_bis_kmeans,home_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,20.0,20,0.1489958763122558,0.2165,149.6702,1.2212,0.5505,0.1044,0.2082,0.159,0.164,0.3021,0.1125,0.164,0.3839,skl_bis_kmeans,home_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,inf,100,0.1459476947784423,0.2159,149.5139,1.2168,0.5506,0.1047,0.206,0.1577,0.1626,0.299,0.1117,0.1626,0.3853,skl_bis_kmeans,home_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,biggest_inertia,inf,20,0.1624593734741211,0.2159,149.5139,1.2168,0.5506,0.1047,0.206,0.1577,0.1626,0.299,0.1117,0.1626,0.3853,skl_bis_kmeans,home_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,1000.0,100,0.1341586112976074,0.1831,101.246,1.2689,0.5269,0.0578,0.1662,0.1184,0.1231,0.2411,0.0827,0.1231,0.3197,skl_bis_kmeans,home_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,1000.0,20,0.1315174102783203,0.1831,101.246,1.2689,0.5269,0.0578,0.1662,0.1184,0.1231,0.2411,0.0827,0.1231,0.3197,skl_bis_kmeans,home_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,20.0,20,0.1247303485870361,0.1821,101.0898,1.2834,0.5269,0.0579,0.169,0.1202,0.1249,0.2453,0.0837,0.1249,0.3184,skl_bis_kmeans,home_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,inf,100,0.1222984790802002,0.1831,101.246,1.2689,0.5269,0.0578,0.1662,0.1184,0.1231,0.2411,0.0827,0.1231,0.3197,skl_bis_kmeans,home_y.zip-8_k
8,k-means++,11,500,0.0001,False,42,True,lloyd,largest_cluster,inf,20,0.1221787929534912,0.1831,101.246,1.2689,0.5269,0.0578,0.1662,0.1184,0.1231,0.2411,0.0827,0.1231,0.3197,skl_bis_kmeans,home_y.zip-8_k
