n_clusters,labels_as_tree_leaves,init,n_init,max_iter,tol,verbose,random_state,copy,algorithm,criterion,splitter,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,class_weight,ccp_alpha,max_nbr_values,max_nbr_values_cat,time,silhouette,calinski_harabasz,davies_bouldin,r_score,adj_rand,mut_info_score,adj_mutual_info_score,norm_mutual_info_score,homog_score,complete_score,v_msr_score,fwlks_mallows_score,alg,dataset
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,inf,20,0.0660755634307861,0.1528,109.189,2.4086,0.4536,-0.005,0.0023,-0.0008,0.002,0.0037,0.0014,0.002,0.3578,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,1000.0,20,0.0768797397613525,0.1641,131.5932,1.9016,0.4531,-0.0047,0.0022,-0.0003,0.002,0.0036,0.0013,0.002,0.3546,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,100.0,20,0.0621633529663085,0.1641,131.5932,1.9016,0.4531,-0.0047,0.0022,-0.0003,0.002,0.0036,0.0013,0.002,0.3546,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,inf,20,0.0633635520935058,0.1641,131.5932,1.9016,0.4531,-0.0047,0.0022,-0.0003,0.002,0.0036,0.0013,0.002,0.3546,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,1000.0,20,0.0745577812194824,0.1488,94.072,2.365,0.4536,-0.005,0.0023,-0.0013,0.0021,0.0038,0.0014,0.0021,0.3577,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,100.0,20,0.0956523418426513,0.1488,94.072,2.365,0.4536,-0.005,0.0023,-0.0013,0.0021,0.0038,0.0014,0.0021,0.3577,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,inf,20,0.0817601680755615,0.1488,94.072,2.365,0.4536,-0.005,0.0023,-0.0013,0.0021,0.0038,0.0014,0.0021,0.3577,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,20,0.0849170684814453,0.1641,131.5932,1.9016,0.4531,-0.0047,0.0022,-0.0003,0.002,0.0036,0.0013,0.002,0.3546,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,20,0.0849757194519043,0.1641,131.5932,1.9016,0.4531,-0.0047,0.0022,-0.0003,0.002,0.0036,0.0013,0.002,0.3546,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,20,0.0850281715393066,0.1641,131.5932,1.9016,0.4531,-0.0047,0.0022,-0.0003,0.002,0.0036,0.0013,0.002,0.3546,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,20,0.0763454437255859,0.1528,109.189,2.4086,0.4536,-0.005,0.0023,-0.0008,0.002,0.0037,0.0014,0.002,0.3578,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,100.0,20,0.0903060436248779,0.1528,109.189,2.4086,0.4536,-0.005,0.0023,-0.0008,0.002,0.0037,0.0014,0.002,0.3578,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,inf,20,0.0813651084899902,0.1528,109.189,2.4086,0.4536,-0.005,0.0023,-0.0008,0.002,0.0037,0.0014,0.002,0.3578,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,1000.0,20,0.0815260410308837,0.1641,131.5932,1.9016,0.4531,-0.0047,0.0022,-0.0003,0.002,0.0036,0.0013,0.002,0.3546,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,100.0,20,0.0766177177429199,0.1641,131.5932,1.9016,0.4531,-0.0047,0.0022,-0.0003,0.002,0.0036,0.0013,0.002,0.3546,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,inf,20,0.0852308273315429,0.1641,131.5932,1.9016,0.4531,-0.0047,0.0022,-0.0003,0.002,0.0036,0.0013,0.002,0.3546,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,1000.0,20,0.0815515518188476,0.1488,94.072,2.365,0.4536,-0.005,0.0023,-0.0013,0.0021,0.0038,0.0014,0.0021,0.3577,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,100.0,20,0.08382248878479,0.1488,94.072,2.365,0.4536,-0.005,0.0023,-0.0013,0.0021,0.0038,0.0014,0.0021,0.3577,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,inf,20,0.0871295928955078,0.1488,94.072,2.365,0.4536,-0.005,0.0023,-0.0013,0.0021,0.0038,0.0014,0.0021,0.3577,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,20,0.0982344150543212,0.1641,131.5932,1.9016,0.4531,-0.0047,0.0022,-0.0003,0.002,0.0036,0.0013,0.002,0.3546,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,20,0.0757784843444824,0.1641,131.5932,1.9016,0.4531,-0.0047,0.0022,-0.0003,0.002,0.0036,0.0013,0.002,0.3546,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,20,0.0762839317321777,0.1641,131.5932,1.9016,0.4531,-0.0047,0.0022,-0.0003,0.002,0.0036,0.0013,0.002,0.3546,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,20,0.0830235481262207,0.1528,109.189,2.4086,0.4536,-0.005,0.0023,-0.0008,0.002,0.0037,0.0014,0.002,0.3578,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,100.0,20,0.0803329944610595,0.1528,109.189,2.4086,0.4536,-0.005,0.0023,-0.0008,0.002,0.0037,0.0014,0.002,0.3578,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,inf,20,0.0767173767089843,0.1528,109.189,2.4086,0.4536,-0.005,0.0023,-0.0008,0.002,0.0037,0.0014,0.002,0.3578,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,1000.0,20,0.0638701915740966,0.1641,131.5932,1.9016,0.4531,-0.0047,0.0022,-0.0003,0.002,0.0036,0.0013,0.002,0.3546,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,100.0,20,0.0833985805511474,0.1641,131.5932,1.9016,0.4531,-0.0047,0.0022,-0.0003,0.002,0.0036,0.0013,0.002,0.3546,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,inf,20,0.0718967914581298,0.1641,131.5932,1.9016,0.4531,-0.0047,0.0022,-0.0003,0.002,0.0036,0.0013,0.002,0.3546,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,1000.0,20,0.0852918624877929,0.1488,94.072,2.365,0.4536,-0.005,0.0023,-0.0013,0.0021,0.0038,0.0014,0.0021,0.3577,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,100.0,20,0.0820856094360351,0.1488,94.072,2.365,0.4536,-0.005,0.0023,-0.0013,0.0021,0.0038,0.0014,0.0021,0.3577,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,100,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,inf,20,0.0794780254364013,0.1488,94.072,2.365,0.4536,-0.005,0.0023,-0.0013,0.0021,0.0038,0.0014,0.0021,0.3577,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,20,0.1555728912353515,0.1641,131.5932,1.9016,0.4531,-0.0047,0.0022,-0.0003,0.002,0.0036,0.0013,0.002,0.3546,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,20,0.080843448638916,0.1641,131.5932,1.9016,0.4531,-0.0047,0.0022,-0.0003,0.002,0.0036,0.0013,0.002,0.3546,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,20,0.0782089233398437,0.1641,131.5932,1.9016,0.4531,-0.0047,0.0022,-0.0003,0.002,0.0036,0.0013,0.002,0.3546,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,20,0.0788798332214355,0.1528,109.189,2.4086,0.4536,-0.005,0.0023,-0.0008,0.002,0.0037,0.0014,0.002,0.3578,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,100.0,20,0.0497572422027587,0.1528,109.189,2.4086,0.4536,-0.005,0.0023,-0.0008,0.002,0.0037,0.0014,0.002,0.3578,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,inf,20,0.0660755634307861,0.1528,109.189,2.4086,0.4536,-0.005,0.0023,-0.0008,0.002,0.0037,0.0014,0.002,0.3578,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,1000.0,20,0.0768797397613525,0.1641,131.5932,1.9016,0.4531,-0.0047,0.0022,-0.0003,0.002,0.0036,0.0013,0.002,0.3546,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,100.0,20,0.0621633529663085,0.1641,131.5932,1.9016,0.4531,-0.0047,0.0022,-0.0003,0.002,0.0036,0.0013,0.002,0.3546,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,inf,20,0.0633635520935058,0.1641,131.5932,1.9016,0.4531,-0.0047,0.0022,-0.0003,0.002,0.0036,0.0013,0.002,0.3546,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,1000.0,20,0.0745577812194824,0.1488,94.072,2.365,0.4536,-0.005,0.0023,-0.0013,0.0021,0.0038,0.0014,0.0021,0.3577,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,100.0,20,0.0956523418426513,0.1488,94.072,2.365,0.4536,-0.005,0.0023,-0.0013,0.0021,0.0038,0.0014,0.0021,0.3577,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,300,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,inf,20,0.0817601680755615,0.1488,94.072,2.365,0.4536,-0.005,0.0023,-0.0013,0.0021,0.0038,0.0014,0.0021,0.3577,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,1000.0,20,0.0849170684814453,0.1641,131.5932,1.9016,0.4531,-0.0047,0.0022,-0.0003,0.002,0.0036,0.0013,0.002,0.3546,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,100.0,20,0.0849757194519043,0.1641,131.5932,1.9016,0.4531,-0.0047,0.0022,-0.0003,0.002,0.0036,0.0013,0.002,0.3546,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,50,0.0,,,0.0,,0.0,inf,20,0.0850281715393066,0.1641,131.5932,1.9016,0.4531,-0.0047,0.0022,-0.0003,0.002,0.0036,0.0013,0.002,0.3546,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,1000.0,20,0.0763454437255859,0.1528,109.189,2.4086,0.4536,-0.005,0.0023,-0.0008,0.002,0.0037,0.0014,0.002,0.3578,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,100.0,20,0.0903060436248779,0.1528,109.189,2.4086,0.4536,-0.005,0.0023,-0.0008,0.002,0.0037,0.0014,0.002,0.3578,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,30,5,0.0,,,0.0,,0.0,inf,20,0.0813651084899902,0.1528,109.189,2.4086,0.4536,-0.005,0.0023,-0.0008,0.002,0.0037,0.0014,0.002,0.3578,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,1000.0,20,0.0815260410308837,0.1641,131.5932,1.9016,0.4531,-0.0047,0.0022,-0.0003,0.002,0.0036,0.0013,0.002,0.3546,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,100.0,20,0.0766177177429199,0.1641,131.5932,1.9016,0.4531,-0.0047,0.0022,-0.0003,0.002,0.0036,0.0013,0.002,0.3546,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,50,0.0,,,0.0,,0.0,inf,20,0.0852308273315429,0.1641,131.5932,1.9016,0.4531,-0.0047,0.0022,-0.0003,0.002,0.0036,0.0013,0.002,0.3546,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,1000.0,20,0.0815515518188476,0.1488,94.072,2.365,0.4536,-0.005,0.0023,-0.0013,0.0021,0.0038,0.0014,0.0021,0.3577,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,100.0,20,0.08382248878479,0.1488,94.072,2.365,0.4536,-0.005,0.0023,-0.0013,0.0021,0.0038,0.0014,0.0021,0.3577,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
6,True,k-means++,11,500,0.0001,False,42,True,lloyd,gini,best,3,5,0.0,,,0.0,,0.0,inf,20,0.0871295928955078,0.1488,94.072,2.365,0.4536,-0.005,0.0023,-0.0013,0.0021,0.0038,0.0014,0.0021,0.3577,kmeans+dt,german_creditONEHOT_y.zip-6_True_k
